league,team,h_for,h_against,a_for,a_against,n_home,n_away
e0,ipswich,1.7279593710068486,3.6072942177710035,1.3651482017845764,1.6601861005776595,3,3
e0,leeds,2.279404597557026,1.8839660870516577,1.7892847820828501,2.606622470551194,17,16
e0,leicester,1.0462488641812535,2.290347742939551,1.6426996802731963,3.023922905596378,3,3
e0,liverpool,2.32541296747556,2.1688498407261063,2.4425737547591186,2.6135870804602237,19,20
e0,manchester city,2.6857580088404593,1.7603429716262942,2.705349049359868,2.47120457509055,19,19
e0,manchester utd,4.376583031526435,1.7247186663337224,2.0401118975010637,2.0937157558557487,19,20
e0,newcastle,2.706299871787258,2.571850117446189,1.5120790456541817,2.061871606513834,20,19
e0,nottingham,2.0292401110537845,2.581888996121926,2.613530832657585,1.9488330479863045,20,19
e0,southampton,1.0256112286747303,4.30996476100091,1.9777527558387302,1.30996476100091,3,3
e0,sunderland,1.8980426095807548,2.1315231440580207,2.1075079565166437,2.770915923938377,16,17
e0,tottenham,2.6637358949766012,1.9222507291676256,2.349179619692643,2.535230753406059,20,19
e0,west ham,1.707295472857306,2.878880125680132,2.094019464897738,3.316628560895523,19,19
e0,wolves,2.1249045579744554,2.53004350782794,1.804579120559095,2.104530898135734,19,20
e1,birmingham,2.69471006065283,1.1270488265506102,1.5312320028785695,1.9821121117189258,21,22
e1,blackburn,1.8400375264358646,1.4376936945531995,1.6360826003498505,2.0994882602422895,23,24
e1,bristol city,2.3974036067545734,3.141988917517917,2.2759807620122157,2.4293176774644754,24,24
e1,burnley,3.574243931413721,1.0296975725654884,2.9999999999999996,2.0,2,1
e1,cardiff,3.506188498077684,2.0123769961553677,2.0,4.0,2,1
e1,charlton,2.2124234622120014,2.113566095312963,1.5862422437802424,2.889822505880486,21,22
e1,coventry,3.06149384855928,1.5522987113448712,2.452180306412059,2.6344714363047483,23,25
e1,derby,2.2161988801633945,1.4312877520692684,1.5450739163533742,2.765791877716258,23,23
e1,hull,1.7210921302810747,2.1884824237711102,1.8984416429410191,2.5225880359147306,24,22
e1,ipswich,2.838010832828445,1.9207271861725443,2.7067236537238086,1.6644793025018263,22,20
e1,leeds,5.543317363047286,1.0,2.0,0.0,2,1
e1,leicester,1.918905251509917,2.067294250526084,2.378097320587783,2.324212540265798,21,22
e1,luton,4.506188498077684,1.9752460076892646,2.9999999999999996,2.0,2,1
e1,middlesbrough,3.0121088689915587,1.7815603685201458,2.788172254934993,1.9009077606295717,22,24
e1,millwall,2.2722724241799197,2.0646954717476076,2.018535733485139,1.8746590818606776,24,22
e1,norwich,2.479602771974974,1.7374033398589301,2.816626143920563,2.153640327910509,22,24
e1,oxford utd,1.9454975642835508,1.6288021462176507,1.1695082305598403,2.661425613171241,22,24
e1,plymouth,1.4554536411517673,1.514848786282744,1.0,5.0,2,1
e1,portsmouth,2.3991400895925135,1.7604137044686479,1.6163257768937116,2.5439846444885914,24,22
e1,preston,1.8453784230034467,2.118726090109998,1.4521913447902313,2.64040347433633,23,23
e1,qpr,2.1291869045193903,2.6532366270268875,2.329770405962471,1.8477826557618786,23,23
e1,sheffield utd,2.490774913342916,1.914474087977149,1.9068163815757848,2.6741148747417607,24,25
e1,sheffield wed,1.7985483940371612,3.2766042690915955,0.8739274032418963,3.075663408270616,24,22
e1,southampton,2.5545482352070175,1.7517736170974425,2.7312457862754833,2.566085719134751,21,22
e1,stoke,2.3805919040637646,2.4789131185390967,1.0850923462270143,1.8172143008132102,22,24
e1,sunderland,1.3703345038616386,0.0,1.7096522570604495,2.0,3,3
e1,swansea,2.007807825468822,1.915319109238893,2.2765528025598147,2.4481730554364174,23,23
e1,watford,3.6432331535754474,1.9442146295341587,2.2126098984997524,2.5783899591611683,23,23
e1,west brom,2.1074724914337812,1.6478960230877684,2.4455095260065898,1.5764265152814554,23,23
e1,wrexham,2.334944284175129,1.912070269288799,1.7845117864767261,2.724788631153924,22,21
f1,angers,2.218255429285629,2.775230648727745,1.562008311453615,2.8563587959541854,17,18
f1,auxerre,2.046142524612129,2.12469833275292,1.6133788717426314,3.1896712389381983,17,18
f1,brest,2.2832952880432025,1.5993405216550218,1.364035754854565,3.393001560165639,17,17
f1,dunkerque,2.0,1.0,2.0,2.0,1,1
f1,guingamp,2.520098170000348,2.0957841435686833,1.0,2.0,0,1
f1,le havre,1.8794528595921594,1.9966511379870906,2.2627872010560077,2.287650637250967,17,18
f1,lens,3.4811022128100597,1.0138424572938622,2.260835817842268,2.4739639911650864,17,17
f1,lille,2.181711323184648,1.8293258840033304,2.4511027705456665,2.3854299499140246,18,17
f1,lorient,2.434995287141699,1.894731766609845,2.247743271537697,2.331080505495274,15,15
f1,lyon,2.4036880714776365,2.1830529507267915,2.158379669209151,2.046995256964771,17,18
f1,marseille,3.2223138267588616,2.4740037394257173,2.7559493679461355,2.1431855026973756,18,17
f1,metz,2.835242326109581,2.648723782759335,1.132867767479226,3.415146643429413,17,16
f1,monaco,2.679275634647482,2.5974108805443556,2.4039669702554365,2.8149089019543942,18,17
f1,montpellier,1.5160853640298082,3.5160853640298084,0.310001448315153,3.620002896630306,2,3
f1,nantes,1.936903581349284,2.2236891034959694,1.5073017948092817,2.0657295933984225,19,15
f1,nice,2.642448991083704,2.3407300157455766,1.9133862684322989,2.6969211689988604,18,17
f1,paris fc,1.9816618874535354,1.7446346387551595,2.117684975458143,2.4816588976352065,14,16
f1,psg,4.054575026459678,1.6811641267266437,3.8101610661217284,1.2442500359520834,17,17
f1,reims,0.6343192840035594,1.334300879085145,1.7108888105426634,1.5241107665673657,3,4
f1,rennes,2.8268979481359486,2.0720793353871794,2.1536831250738246,2.542950601866997,16,18
f1,st etienne,2.335423957278059,2.4007004710011146,1.4480347655034442,2.4480347655034445,3,2
f1,strasbourg,1.9008063780248898,2.504470939208815,2.5039637320704133,2.3909721544016556,18,16
f1,toulouse,2.489995838666566,1.8233292709000628,1.9346404581493297,2.454332939172265,17,18
i1,ac milan,3.175958075753978,1.61534150708585,2.2737441518904222,1.869087386168985,19,20
i1,as roma,2.670251463877105,1.913190309080732,1.734670073720111,2.9908174841285358,20,19
i1,atalanta,2.6345717535652895,1.4193837535856044,2.2245832138375254,2.314283199174978,20,19
i1,bologna,2.3454567077962847,2.036307209172015,1.5335448760487393,2.5695336987827555,19,20
i1,cagliari,1.869440906110624,1.8717277089235105,1.490301411864089,3.0039283883872536,19,20
i1,como,3.1007757396015263,1.5170916554249756,2.0748311962698427,2.1728861495799747,20,19
i1,cremonese,2.252060310159882,2.344230916901403,1.7253953204398593,3.0669225423585686,16,17
i1,empoli,1.940211595212552,1.7037168701414385,2.9999999999999996,1.0,4,2
i1,fiorentina,2.572324087057993,2.0738131110314955,1.9435734351085705,2.8138486786954457,18,20
i1,genoa,2.5497130773818446,1.705455048663966,1.8527421395276433,2.7037952338254394,20,19
i1,inter,3.7281749807853206,1.74892601341404,2.6395022996665007,1.5829760009546447,20,19
i1,juventus,3.265756837326197,1.2299541165208108,3.1808653824861186,2.01273649228847,19,20
i1,lazio,2.6485285884479897,2.0178776554966698,1.9088063625353098,2.249429951309376,19,20
i1,lecce,1.4465344374638203,2.060413315380076,0.8546225383187753,2.7118252698648293,19,19
i1,monza,1.690479370270315,2.9999999999999996,1.644448910998579,2.40004070209725,3,3
i1,napoli,3.2023969545362054,1.1288033367752672,1.9714355319513734,1.4516012680372115,19,20
i1,parma,1.5666785158905934,2.3977705690306355,1.4367038383536561,2.3880033764054795,19,20
i1,pisa,2.0555816702790284,2.4148715833470815,1.5520329791106429,2.794581969143293,17,16
i1,sassuolo,1.4718072514931992,2.6452335740189934,1.9398339449385213,2.9320687769634195,17,16
i1,torino,2.480875699352442,2.3121111386375692,1.9844639958177803,2.4641883135646148,20,19
i1,udinese,1.855225334897728,1.9519338660682908,2.278476428329131,2.565400745836326,20,19
i1,venezia,2.4260938087808555,2.3577993476019112,0.9346052418308226,2.9536752459893836,3,3
i1,verona,1.6561566518939859,2.094299728901963,1.9057568125864537,2.1866246512901384,19,20
i2,avellino,2.7500153658265187,2.179737507443438,1.3173266072829761,2.1269618398037706,17,18
i2,bari,1.752953960523803,2.481226785331736,1.4952699846988315,4.648435108061474,20,20
i2,brescia,1.6662256532272655,1.6965836548136763,2.0396032329040747,1.0,3,2
i2,carrarese,2.759395850391323,1.8206977806546123,2.1438020709538845,2.36461417770839,20,20
i2,catanzaro,2.6258927104922987,1.5789014939738761,1.9954811677361362,2.3591519792954747,21,22
i2,cesena,2.817613824958007,2.239314877796656,1.5632429437384987,2.2695349633359743,19,22
i2,cittadella,1.999607882832359,0.34214838924160884,1.0,2.4888619774581486,3,2
i2,cosenza,1.4900991917739814,0.9801983835479627,2.0,3.28889886455222,2,3
i2,cremonese,2.879974157521495,0.2278407563817562,2.0462609862260934,1.6353015479295252,4,5
i2,empoli,2.5425964218335175,1.4382474723752618,1.5090598621850304,2.998260251795645,18,17
i2,entella,2.8465227671412574,1.8059823903928045,1.4735342812568202,2.78114349118108,17,18
i2,frosinone,3.431913677880246,2.10048104749868,2.810473507630883,2.8133587080713847,19,21
i2,juve stabia,1.9651312484438574,1.940468302627625,1.6352409480328,2.5443452691795905,23,20
i2,mantova,2.572398005516182,1.5203785891859194,1.9511569823164145,2.5211863679130904,21,19
i2,modena,2.2711963113273614,1.783396756095795,1.9810720250643241,1.7016526647840102,21,19
i2,monza,2.883384183080767,1.5455882132916625,2.369274288270021,1.880875475218798,17,18
i2,padova,2.094614462065942,2.409171128161498,1.8861984856727747,2.757031788782214,18,17
i2,palermo,2.4845723886594904,2.0581033590929048,2.115150566343818,2.2416554059216387,21,20
i2,pescara,3.3543659771241607,2.516720728519929,2.0885433268393445,3.2051407479223455,17,18
i2,pisa,2.328729746795375,1.6973233037618105,1.0,0.4888619774581482,3,2
i2,reggiana,1.7938969689174025,2.1982731982884802,1.6040873168752732,3.050761601821369,19,21
i2,salernitana,1.7895792590404556,2.0,0.7608918895927653,1.7234700417224202,3,4
i2,sampdoria,2.777221731499884,1.489235988558632,1.9291467057274716,1.9849667574533603,21,21
i2,sassuolo,4.328729746795375,1.3157032215167823,1.9554479098325928,2.022276045083704,3,2
i2,spezia,2.624443611420192,1.8515880041392998,2.2458406657736845,2.6556677058124567,23,21
i2,sudtirol,1.4792149245797384,1.9462304092117346,1.8616551198072167,2.5070849844212977,20,20
i2,venezia,3.7657221468170765,1.7035280566052333,2.4013410448915704,2.1158028217179083,17,18
n1,ajax,2.7854987412756174,2.7084805106093857,2.013239918391161,3.381293190300845,18,17
n1,almere city,3.3170283876052675,3.394570160162332,0.9283328343636619,2.1433343312726763,3,2
n1,az alkmaar,3.631041885320354,2.017154630588794,3.8746852502230764,2.426721793139492,20,17
n1,cambuur,2.9999999999999996,2.0,1.0,3.0,1,1
n1,de graafschap,2.0,0.0,3.0,3.0,1,1
n1,den bosch,1.9801983835479624,1.5099008082260186,3.0173269452189144,3.0000000000000004,2,2
n1,den haag,2.0,1.0,0.0,1.0,1,1
n1,dordrecht,2.4950491105234986,3.0000000000000004,1.0272240534069161,2.0,2,2
n1,excelsior,2.3153333535287706,2.7517291580297027,1.889720830038197,3.1322438601982157,15,15
n1,fc volendam,3.0065542763916686,2.646471631628988,1.7370235621089947,3.7859157359646467,15,15
n1,feyenoord,3.5697067062359866,2.072614224484054,2.3296083793477496,2.1351742581000077,18,17
n1,g.a. eagles,3.935436839890922,2.5061754862709913,2.094038748727709,3.2445140204520553,17,18
n1,groningen,3.0617649178047843,2.0805146265685437,3.6555398969673027,2.7945865242661867,18,17
n1,heerenveen,3.4213980297612263,2.670247803757204,2.4867391974921675,3.8836426159919837,18,18
n1,heracles,2.656316034402603,3.4675948665968424,1.6692297731206764,4.098874914605079,17,18
n1,nac breda,2.2310702445609962,2.3231038252184524,2.406322594992926,2.7750996648631294,17,18
n1,nijmegen,3.583988579095843,2.5405848752946576,3.6188013691366456,2.406781786588571,17,19
n1,psv,3.810027320564075,2.266119557760468,4.015377242036304,2.3117687681785215,17,18
n1,sittard,2.158866835225299,3.440834210669818,2.2259471662937838,2.942694861201311,18,17
n1,sparta rotterdam,2.4923353934245034,3.28994338847245,2.663535782483519,3.247472662388273,17,18
n1,telstar,3.0346860724459908,3.478271486490577,2.7927128412553857,3.8031939258544534,18,18
n1,twente,2.965875930278497,1.4896219473323795,3.585378798867114,2.366747062377723,19,18
n1,utrecht,3.3234341349560927,3.062790297275412,2.7282552599625225,2.3923605110364194,17,18
n1,waalwijk,3.0618269036410366,2.9653914333832243,0.9727759465930839,3.4591639198896256,3,2
n1,willem ii,1.9714379027884414,2.4854939343307447,2.221715013679823,1.80736523293701,4,5
n1,zwolle,2.1858951799520407,2.867051241536096,1.9804634594085453,3.2233568791322416,17,18
p1,afs,2.252385394089147,2.7273984652264147,1.8218456279041126,3.0345224538826954,19,18
p1,alverca,2.2791038508917807,2.537677238194847,1.963793630454421,2.9003425374149163,15,15
p1,arouca,2.8250612798133687,2.180613709755607,1.6190653353235538,2.6630034837587875,18,17
p1,benfica,3.3825469834862627,1.472415802198528,2.8440416383241565,1.9006996412828492,17,18
p1,boavista,1.5519652344965558,5.4480347655034445,1.9703024274345113,4.0,2,2
