run_date,match_date,league,home_team,away_team,lambda_home,lambda_away,p_home_win,p_draw,p_away_win,market,model_probability,offered_odds,fair_odds,effective_odds,odds_source,implied_probability,edge,variance,variance_class,upset_frequency,recommended
2026-03-01,2026-03-02T20:00:00+00:00,SP1,real madrid,getafe,2.204571707070476,0.4840458860387643,0.7640920567919983,0.1733424549971335,0.0625654882108682,1X,0.9374345117891318,,1.066741182902963,,missing,,,0.0636178416,LOW,0.06828,False
2026-03-01,2026-03-02T17:30:00+00:00,I1,pisa,bologna,0.8453503870746237,1.7109203941227258,0.18466990234728922,0.23610079553332997,0.579229302119381,X2,0.8153300976527109,1.22,1.226497099615166,1.22,market,0.819672131147541,-0.004342033494830089,0.1500555004,LOW-MEDIUM,0.18386,False
2026-03-01,2026-03-02T20:15:00+00:00,P1,gil vicente,benfica,0.7926529049829585,1.3675042505649109,0.22018411756696116,0.27288341686208767,0.5069324655709511,X2,0.7798158824330388,,1.28235397935213,,missing,,,0.17093780760000002,LOW-MEDIUM,0.21882,False
2026-03-01,2026-03-02T16:00:00+00:00,RS1,imt novi beograd,radnik surdulica,1.2818830307304916,0.9728512859188897,0.42954330527339674,0.29396435988612946,0.2764923348404739,1X,0.7235076651595262,1.45,1.3821553635917734,1.45,market,0.6896551724137931,0.0338524927457331,0.2021528124,MEDIUM,0.28126,False
2026-03-01,2026-03-02T19:45:00+00:00,I1,udinese,fiorentina,1.1856538978104605,1.5678248038731704,0.2894220408652457,0.24829257679163746,0.4622853823431169,X2,0.7105779591347543,1.36,1.4073051199303517,1.36,market,0.7352941176470588,-0.024716158512304465,0.2061432636,MEDIUM,0.29058,False
2026-03-01,2026-03-02T20:00:00+00:00,E1,birmingham,middlesbrough,1.0910044978523785,1.2401570524210175,0.313312978553224,0.3003168810239393,0.3863701404228367,X2,0.686687021446776,1.53,1.4562675116432333,1.53,market,0.6535947712418301,0.03309225020494588,0.2199809724,MEDIUM,0.32674,False
2026-03-01,2026-03-02T17:30:00+00:00,RO1,unirea slobozia,rapid,1.1309333407719424,1.1227911560306065,0.3622219300577872,0.2796072639183428,0.35817080602387014,1X,0.64182919397613,2.45,1.5580469218064121,2.45,market,0.4081632653061224,0.23366592867000763,0.22854360959999998,HIGH,0.35352,False
2026-03-01,2026-03-02T17:30:00+00:00,RO1,unirea slobozia,rapid,1.1309333407719424,1.1227911560306065,0.3622219300577872,0.2796072639183428,0.35817080602387014,X2,0.6377780699422129,1.06,1.567943532599995,1.06,market,0.9433962264150942,-0.3056181564728814,0.23032152160000002,HIGH,0.35972,False
2026-03-01,2026-03-02T20:00:00+00:00,E1,birmingham,middlesbrough,1.0910044978523785,1.2401570524210175,0.313312978553224,0.3003168810239393,0.3863701404228367,1X,0.6136298595771632,1.45,1.6296469025954419,1.45,market,0.6896551724137931,-0.07602531283662994,0.23912151,HIGH,0.3957,False
2026-03-01,2026-03-02T16:00:00+00:00,RS1,imt novi beograd,radnik surdulica,1.2818830307304916,0.9728512859188897,0.42954330527339674,0.29396435988612946,0.2764923348404739,X2,0.5704566947266034,1.45,1.7529814431913349,1.45,market,0.6896551724137931,-0.11919847768718972,0.24582425559999999,HIGH,0.43538,False
2026-03-01,2026-03-02T19:45:00+00:00,I1,udinese,fiorentina,1.1856538978104605,1.5678248038731704,0.2894220408652457,0.24829257679163746,0.4622853823431169,1X,0.5377146176568832,1.57,1.859722550146669,1.57,market,0.6369426751592356,-0.09922805750235242,0.2485726716,HIGH,0.46222,False
2026-03-01,2026-03-02T20:15:00+00:00,P1,gil vicente,benfica,0.7926529049829585,1.3675042505649109,0.22018411756696116,0.27288341686208767,0.5069324655709511,1X,0.4930675344290488,,2.0281197405502622,,missing,,,0.24999879,HIGH,0.4989,False
2026-03-01,2026-03-02T17:30:00+00:00,I1,pisa,bologna,0.8453503870746237,1.7109203941227258,0.18466990234728922,0.23610079553332997,0.579229302119381,1X,0.42077069788061916,1.8,2.376591347821752,1.8,market,0.5555555555555556,-0.13478485767493642,0.24392223840000002,HIGH,0.57796,False
2026-03-01,2026-03-02T20:00:00+00:00,SP1,real madrid,getafe,2.204571707070476,0.4840458860387643,0.7640920567919983,0.1733424549971335,0.0625654882108682,X2,0.23590794320800168,,4.238941624438195,,missing,,,0.1765915164,LOW-MEDIUM,0.77094,False
