run_date,match_date,league,home_team,away_team,lambda_home,lambda_away,p_home_win,p_draw,p_away_win,market,model_probability,offered_odds,fair_odds,effective_odds,odds_source,implied_probability,edge,variance,variance_class,upset_frequency,recommended
2026-03-07,2026-03-07T19:00:00+00:00,SA1,al-nassr,neom,2.4736943726900797,0.625507749655163,0.76578899158677,0.16968292051718348,0.0645280878960464,1X,0.9354719121039535,,1.0689791826575716,,missing,,,0.06939199959999998,LOW,0.07502,False
2026-03-07,2026-03-07T19:45:00+00:00,I1,juventus,pisa,2.5284670608866135,0.6178433653319158,0.7866694471717592,0.1413745793032458,0.07195597352499516,1X,0.9280440264750051,1.03,1.0775350861298096,1.03,market,0.970873786407767,-0.042829759932761946,0.06461808639999995,LOW,0.06944,False
2026-03-07,2026-03-07T19:00:00+00:00,SA1,al kholood,al-qadisiyah fc,0.8401693499226146,2.5633793848822095,0.09144487393623346,0.17787001851923046,0.730685107544536,X2,0.9085551260637664,,1.1006486797696142,,missing,,,0.09121368960000005,LOW,0.10152,False
2026-03-07,2026-03-07T14:30:00+00:00,D1,1. fc heidenheim,1899 hoffenheim,0.8231173013295175,2.55387772666564,0.09708201569729132,0.1622382348734819,0.7406797494292268,X2,0.9029179843027086,,1.107520303488322,,missing,,,0.08823515999999999,LOW,0.0978,False
2026-03-07,2026-03-07T19:00:00+00:00,N1,psv eindhoven,az alkmaar,3.2532788292008896,1.1611792450586553,0.770039417469055,0.12343276349099723,0.10652781903994785,1X,0.8934721809600522,,1.1192290272826197,,missing,,,0.08918295959999996,LOW,0.09898,False
2026-03-07,2026-03-07T15:00:00+00:00,E1,ipswich,leicester,2.394218236000453,0.9764163132193185,0.676740217488833,0.1921995387121597,0.13106024379900758,1X,0.8689397562009926,,1.1508277678213312,,missing,,,0.11766411160000001,LOW,0.13622,False
2026-03-07,2026-03-07T14:00:00+00:00,I1,cagliari,como,0.6954769767271273,1.7693943755002746,0.14388752742005748,0.22365834131354853,0.6324541312663939,X2,0.8561124725799425,1.11,1.1680708225012124,1.11,market,0.9009009009009008,-0.04478842832095831,0.12209363040000003,LOW,0.14236,False
2026-03-07,2026-03-07T20:00:00+00:00,SP1,athletic club,barcelona,1.0259119108623054,2.3648500867862574,0.1444237883527257,0.1933503148033924,0.6622258968438818,X2,0.8555762116472742,,1.1688029498560522,,missing,,,0.12807332759999998,LOW,0.15082,False
2026-03-07,2026-03-07T14:30:00+00:00,D1,rb leipzig,fc augsburg,2.224948616701554,0.9459079033140307,0.6572436349327558,0.19807744007620484,0.14467892499103946,1X,0.8553210750089607,,1.1691515960711287,,missing,,,0.12476894560000001,LOW,0.14612,False
2026-03-07,2026-03-07T15:30:00+00:00,P1,alverca,avs,1.8389394935556445,0.7777777781340067,0.6160963251864052,0.23917701557563065,0.14472665923796416,1X,0.8552733407620359,,1.1692168483926026,,missing,,,0.12970201439999998,LOW,0.15316,False
2026-03-07,2026-03-07T20:30:00+00:00,P1,estoril,casa pia,2.9078963664244877,1.3312214539315759,0.6841392365675281,0.16819689820279965,0.14766386522967231,1X,0.8523361347703278,,1.1732460460208718,,missing,,,0.12658831000000004,LOW,0.1487,False
2026-03-07,2026-03-07T17:30:00+00:00,SP1,atletico madrid,real sociedad,1.9577692437998548,0.8897879235067562,0.6152841278115555,0.226629871141279,0.15808600104716555,1X,0.8419139989528345,,1.187769773686851,,missing,,,0.13726522240000003,LOW,0.16424,False
2026-03-07,2026-03-07T15:00:00+00:00,E1,sheffield utd,west brom,1.833814138823187,0.9069565230787923,0.5814058330298169,0.24523433453899235,0.17335983243119069,1X,0.8266401675688092,,1.2097161972434158,,missing,,,0.14895230559999997,LOW-MEDIUM,0.18212,False
2026-03-07,2026-03-07T17:30:00+00:00,D1,1. fc köln,borussia dortmund,1.0115687030322935,2.0425744263551833,0.17676956699173807,0.21731507299398908,0.6059153600142729,X2,0.823230433008262,,1.2147267155148573,,missing,,,0.14730538840000001,LOW-MEDIUM,0.17954,False
2026-03-07,2026-03-07T17:00:00+00:00,I1,atalanta,udinese,1.701414314714826,0.8043718920494914,0.5884087655707394,0.23461387515122595,0.17697735927803462,1X,0.8230226407219654,1.17,1.2150334031185193,1.17,market,0.8547008547008548,-0.03167821397888937,0.1444269936,LOW,0.17508,False
2026-03-07,2026-03-07T13:00:00+00:00,SP1,osasuna,mallorca,1.6116505991709718,0.8035589495495953,0.5575502548082324,0.2638755323898673,0.17857421280190014,1X,0.8214257871980997,,1.2173954307071617,,missing,,,0.15063635160000002,LOW-MEDIUM,0.18478,False
2026-03-07,2026-03-07T18:00:00+00:00,P1,sc braga,sporting cp,0.8133662755417226,1.6128329178805267,0.17892549500873486,0.2677117235388468,0.5533627814524184,X2,0.8210745049912651,,1.2179162718134067,,missing,,,0.15321678999999996,LOW-MEDIUM,0.1889,False
2026-03-07,2026-03-07T15:00:00+00:00,RO1,fc botosani,petrolul ploiesti,1.0671180695343159,0.5394176475341103,0.48907213747623185,0.3188051419938848,0.19212272052988363,1X,0.8078772794701167,,1.2378117635092991,,missing,,,0.1494856384,LOW-MEDIUM,0.18296,False
2026-03-07,2026-03-07T12:30:00+00:00,RO1,metaloglobus,uta arad,1.0355251631739482,1.9169998143642422,0.20794406636787255,0.20746206156766353,0.5845938720644639,X2,0.7920559336321275,,1.2625370981242503,,missing,,,0.16001199959999998,LOW-MEDIUM,0.20002,False
2026-03-07,2026-03-07T18:00:00+00:00,F1,auxerre,strasbourg,0.8263477582416214,1.4386903558542918,0.23147077434635877,0.23825151463940253,0.5302777110142388,X2,0.7685292256536413,,1.3011866909153527,,missing,,,0.17093780760000002,LOW-MEDIUM,0.21882,False
2026-03-07,2026-03-07T15:00:00+00:00,E1,bristol city,coventry,1.2436559791405943,1.8875997884809077,0.24251407418815576,0.24349212742854576,0.5139937983832984,X2,0.7574859258118442,,1.320156541427801,,missing,,,0.18685836160000002,MEDIUM,0.24872,False
2026-03-07,2026-03-07T14:30:00+00:00,D1,fsv mainz 05,vfb stuttgart,1.1867380938675613,1.7455460551561697,0.25528586586766766,0.24552053503501467,0.4991935990973177,X2,0.7447141341323323,,1.342797127336789,,missing,,,0.1920923904,MEDIUM,0.25936,False
2026-03-07,2026-03-07T19:00:00+00:00,SA1,al okhdood,al-fayha,1.1238471256980629,1.5359642294883928,0.26053613828320926,0.2897517532749557,0.44971210844183496,X2,0.7394638617167907,,1.3523311303926746,,missing,,,0.20155599000000002,MEDIUM,0.2799,False
2026-03-07,2026-03-07T12:00:00+00:00,RS1,tsc backa topola,železničar pančevo,0.6988264433869652,0.8689179306114061,0.26518947191684455,0.37169021255434664,0.3631203155288086,X2,0.7348105280831552,,1.3608950359062282,,missing,,,0.19914072959999998,MEDIUM,0.27448,False
2026-03-07,2026-03-07T15:30:00+00:00,P1,moreirense,nacional,1.4602570543434465,1.1212564375215879,0.4385211569553542,0.2810422755608132,0.28043656748383244,1X,0.7195634325161674,,1.3897315438935005,,missing,,,0.20564764,MEDIUM,0.2894,False
2026-03-07,2026-03-07T15:15:00+00:00,SP1,levante,girona,1.458666137022898,1.1131876411436252,0.44199942243037516,0.27734652840821356,0.2806540491614114,1X,0.7193459508385887,,1.3901517049400702,,missing,,,0.20552962560000002,MEDIUM,0.28912,False
2026-03-07,2026-03-07T14:30:00+00:00,D1,sc freiburg,bayer leverkusen,1.1980656658484041,1.6002336406035291,0.2811687313550884,0.257211645567054,0.4616196230778575,X2,0.7188312686449114,,1.3911470516372049,,missing,,,0.20386096,MEDIUM,0.2852,False
2026-03-07,2026-03-07T15:00:00+00:00,E1,charlton,birmingham,1.027360230991129,1.1581590145336118,0.30939917671731637,0.31531151680292224,0.3752893064797612,X2,0.6906008232826835,,1.4480144915649344,,missing,,,0.21879124439999997,MEDIUM,0.32334,False
2026-03-07,2026-03-07T12:30:00+00:00,E1,blackburn,portsmouth,0.9929292656439801,0.936185188427235,0.34557467082396814,0.33898871771308103,0.3154366114629508,1X,0.6845633885370492,,1.4607851029501544,,missing,,,0.2190099184,MEDIUM,0.32396,False
2026-03-07,2026-03-07T19:00:00+00:00,SA1,al-ettifaq,al shabab,1.7141528233937713,1.4739477095324491,0.4187155067539134,0.26430584016663067,0.31697865307945605,1X,0.6830213469205441,,1.4640830839454424,,missing,,,0.2212968636,HIGH,0.33058,False
2026-03-07,2026-03-07T15:30:00+00:00,N1,groningen,ajax,1.1499769928709433,1.4001943485202595,0.3179925202023664,0.24642858162355147,0.4355788981740822,X2,0.6820074797976337,,1.4662595787024528,,missing,,,0.21420335999999998,MEDIUM,0.3108,False
2026-03-07,2026-03-07T20:00:00+00:00,N1,excelsior,heerenveen,1.2919420933004226,1.5916786569666095,0.3188765812435398,0.2292313111893045,0.45189210756715575,X2,0.6811234187564603,,1.468162703648802,,missing,,,0.2139075996,MEDIUM,0.31002,False
