run_date,match_date,league,home_team,away_team,lambda_home,lambda_away,p_home_win,p_draw,p_away_win,market,model_probability,offered_odds,fair_odds,effective_odds,odds_source,implied_probability,edge,variance,variance_class,upset_frequency,recommended
2026-03-09,2026-03-09T20:00:00+00:00,SP1,espanyol,oviedo,1.8144237096792357,0.653025848059519,0.6452227043061154,0.23325178410052533,0.12152551159335935,1X,0.8784744884066407,,1.1383369843941398,,missing,,,0.11172014040000003,LOW,0.12814,False
2026-03-09,2026-03-09T19:30:00+00:00,SP2,almeria,cultural leonesa,2.6049931348547113,1.0218512292866324,0.7101231270462284,0.15971438884888126,0.13016248410489037,1X,0.8698375158951096,,1.1496399979609366,,missing,,,0.10980966360000002,LOW,0.12558,False
2026-03-09,2026-03-09T17:00:00+00:00,RS1,mladost lucani,novi pazar,0.7794460369530523,1.2792169040831372,0.22176223331703998,0.30116467603235225,0.47707309065060777,X2,0.7782377666829601,1.28,1.2849543453310481,1.28,market,0.78125,-0.003012233317039925,0.1764397116,LOW-MEDIUM,0.22878,False
2026-03-09,2026-03-09T17:00:00+00:00,RS1,ofk beograd,radnicki 1923,1.5329188870761303,0.9673255493050058,0.49879638892338274,0.26756860944955146,0.23363500162706569,1X,0.7663649983729341,1.36,1.3048612633968086,1.36,market,0.7352941176470588,0.031070880725875383,0.1810097244,LOW-MEDIUM,0.23734,False
2026-03-09,2026-03-09T20:15:00+00:00,P1,tondela,rio ave,1.2095371182545396,0.9349436652480043,0.4070962231431201,0.3248691298230289,0.26803464703385105,1X,0.731965352966149,,1.3661848828604963,,missing,,,0.20277201760000002,MEDIUM,0.28268,False
2026-03-09,2026-03-09T19:45:00+00:00,I1,lazio,sassuolo,1.0412032813891585,0.9899071064249854,0.3626960015479831,0.3012786593135003,0.3360253391385166,1X,0.6639746608614834,1.3,1.5060815704962833,1.3,market,0.7692307692307692,-0.10525610836928578,0.2213848944,HIGH,0.33084,False
2026-03-09,2026-03-09T19:45:00+00:00,I1,lazio,sassuolo,1.0412032813891585,0.9899071064249854,0.3626960015479831,0.3012786593135003,0.3360253391385166,X2,0.6373039984520169,1.62,1.5691098791612097,1.62,market,0.6172839506172839,0.02002004783473299,0.2308509756,HIGH,0.36162,False
2026-03-09,2026-03-09T18:00:00+00:00,RO1,cfr 1907 cluj,dinamo bucuresti,1.3193457181874648,1.3210931585602412,0.3772520455583921,0.24468534228353925,0.3780626121580688,X2,0.622747954441608,1.5,1.6057860854744326,1.5,market,0.6666666666666666,-0.04391871222505861,0.2324066304,HIGH,0.36736,False
2026-03-09,2026-03-09T18:00:00+00:00,RO1,cfr 1907 cluj,dinamo bucuresti,1.3193457181874648,1.3210931585602412,0.3772520455583921,0.24468534228353925,0.3780626121580688,1X,0.6219373878419313,1.42,1.6078788951246574,1.42,market,0.7042253521126761,-0.0822879642707448,0.2328285184,HIGH,0.36896,False
2026-03-09,2026-03-09T20:15:00+00:00,P1,tondela,rio ave,1.2095371182545396,0.9349436652480043,0.4070962231431201,0.3248691298230289,0.26803464703385105,X2,0.5929037768568799,,1.686614319276614,,missing,,,0.2443359324,HIGH,0.42474,False
2026-03-09,2026-03-09T17:00:00+00:00,RS1,mladost lucani,novi pazar,0.7794460369530523,1.2792169040831372,0.22176223331703998,0.30116467603235225,0.47707309065060777,1X,0.5229269093493922,1.7,1.9123131399838762,1.7,market,0.5882352941176471,-0.06530838476825485,0.24958384,HIGH,0.4796,False
2026-03-09,2026-03-09T17:00:00+00:00,RS1,ofk beograd,radnicki 1923,1.5329188870761303,0.9673255493050058,0.49879638892338274,0.26756860944955146,0.23363500162706569,X2,0.5012036110766172,1.62,1.9951971172991683,1.62,market,0.6172839506172839,-0.11608033954066677,0.2499526656,HIGH,0.50688,False
2026-03-09,2026-03-09T20:00:00+00:00,SP1,espanyol,oviedo,1.8144237096792357,0.653025848059519,0.6452227043061154,0.23325178410052533,0.12152551159335935,X2,0.35477729569388466,,2.818669661608893,,missing,,,0.22705380960000002,HIGH,0.65148,False
2026-03-09,2026-03-09T19:30:00+00:00,SP2,almeria,cultural leonesa,2.6049931348547113,1.0218512292866324,0.7101231270462284,0.15971438884888126,0.13016248410489037,X2,0.2898768729537716,,3.44974053918222,,missing,,,0.20493720159999998,MEDIUM,0.71228,False
