run_timestamp_utc,n_test_total,log_loss,brier,p_fhg_mean,y_mean,log_loss_cal,brier_cal,p_fhg_cal_mean,log_loss_bias,brier_bias,p_fhg_bias_mean,audit_type
2026-02-28T10:22:36.815094+00:00,2537,0.4191409158204594,0.1336447828211699,0.6511460557418025,0.7993693338588884,,,,,,,
2026-02-28T10:25:09.797734+00:00,2537,0.4191409158204594,0.1336447828211699,0.6511460557418025,0.7993693338588884,,,,,,,
2026-02-28T11:19:22.506153+00:00,2537,0.4191409158204594,0.1336447828211699,0.6511460557418025,0.7993693338588884,0.3786942159472383,0.1205569736770345,0.7100936522439557,,,,
2026-02-28T11:28:46.467921+00:00,2537,0.4191409158204594,0.1336447828211699,0.6511460557418025,0.7993693338588884,0.3786942159472383,0.1205569736770345,0.7100936522439557,0.3830054945410805,0.1208314039587666,0.7098588308422117,
2026-02-28T11:35:46.347918+00:00,2537,0.4191409158204594,0.1336447828211699,0.6511460557418025,0.7993693338588884,0.3786942159472383,0.1205569736770345,0.7100936522439557,0.3830054945410805,0.1208314039587666,0.7098588308422117,
2026-03-01T16:06:37.025731+00:00,2536,0.4181791671143867,0.1332712905698072,0.6506787594133405,0.7988958990536278,0.3777000572381541,0.1201621454907728,0.7092243808503961,0.3820218960008569,0.1204372059883369,0.7090653613887216,
2026-03-02T08:02:36.646633+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.4101989885257069,0.1329076927957339,0.7148628784100982,0.4147578126290835,0.1331609103629981,0.715134030777505,legacy_leaky_audit
2026-03-02T08:02:36.646633+00:00,8241,0.5839135136786677,0.1975996622557045,0.7209115980917039,0.7313432835820896,0.6073496646463074,0.2033700971216919,0.8037070722931419,0.6063136897411882,0.2033118942630151,0.8034794834878598,production_kpi
2026-03-02T08:06:19.233430+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.4101989885257069,0.1329076927957339,0.7148628784100982,0.4147578126290835,0.1331609103629981,0.715134030777505,legacy_leaky_audit
2026-03-02T08:06:19.233430+00:00,8241,0.5839135136786677,0.1975996622557045,0.7209115980917039,0.7313432835820896,0.6073496646463074,0.2033700971216919,0.8037070722931419,0.6063136897411882,0.2033118942630151,0.8034794834878598,production_kpi
2026-03-02T10:21:13.666542+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.457324934726438,0.1464430828460018,0.68721828728762,0.4597805367236996,0.1465640835033928,0.6895890361156437,legacy_leaky_audit
2026-03-02T10:21:13.666542+00:00,8241,0.5839135136786677,0.1975996622557045,0.7209115980917039,0.7313432835820896,0.5759453472870363,0.1942302074888776,0.7313435695815111,0.5759453514900319,0.1942302072027147,0.731339829996431,production_kpi
2026-03-02T10:28:36.634079+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.457324934726438,0.1464430828460018,0.68721828728762,0.4597805367236996,0.1465640835033928,0.6895890361156437,legacy_leaky_audit
2026-03-02T10:28:36.634079+00:00,8241,0.5839135136786677,0.1975996622557045,0.7209115980917039,0.7313432835820896,0.5759453472870363,0.1942302074888776,0.7313435695815111,0.5759453514900319,0.1942302072027147,0.731339829996431,production_kpi
2026-03-02T21:28:13.018160+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.4308366986915746,0.140138788412338,0.7326993374418753,0.4348814813543749,0.1403538778871081,0.7342863934191203,legacy_leaky_audit
2026-03-02T21:28:13.018160+00:00,8241,0.5839142745799106,0.1976000692392847,0.7209097039711778,0.7313432835820896,0.6011634690872911,0.2015977642594624,0.8013192644350988,0.6011306450525873,0.2015938599558133,0.8012506869286795,production_kpi
2026-03-02T21:40:57.922798+00:00,8241,0.428701930179395,0.1385255240106534,0.6554949831250426,0.7313432835820896,0.4573357315168178,0.1464477849851714,0.6872247959594078,0.4597913335922564,0.1465687856276856,0.6895955448829804,legacy_leaky_audit
2026-03-02T21:40:57.922798+00:00,8241,0.5839142745799106,0.1976000692392847,0.7209097039711778,0.7313432835820896,0.5759453952746117,0.1942302230712983,0.7313435616055177,0.5759453994775334,0.1942302227851514,0.7313398220204439,production_kpi
2026-04-20T06:37:04.702470+00:00,8309,0.4292004983534188,0.1387832632953876,0.6537626390615761,0.7322180767842099,0.454254308569367,0.1456744840196988,0.684643327038511,0.4528655772736677,0.1446712069616364,0.6963319717308329,legacy_leaky_audit
2026-04-20T06:37:04.702470+00:00,8309,0.581914485143314,0.1966872201072417,0.7215632054747554,0.7322180767842099,0.5748905602900773,0.1937730202617678,0.7322177462992457,0.5759189337185262,0.1941770310182374,0.7424097762126742,production_kpi
2026-05-03T08:54:13.267418+00:00,8325,0.4289845551395051,0.1386662855283725,0.6532150287588936,0.7324924924924925,0.4511556719663846,0.1440548432271485,0.6836070180477686,0.4507205041218054,0.1434089237097512,0.694017712301735,legacy_leaky_audit
2026-05-03T08:54:13.267418+00:00,8325,0.5818426518599485,0.1966868401322792,0.7209943686787883,0.7324924924924925,0.5743308420787285,0.1935799713142026,0.7324924378826003,0.5755155658894905,0.1940535977647789,0.7413474354995622,production_kpi
2026-05-17T06:08:43.857310+00:00,8349,0.4277618698224933,0.13816522627345335,0.6531217897846707,0.7325428194993412,0.45199136761333847,0.1443850729367338,0.6838473683240064,0.45175097479166504,0.1437302432820298,0.6933501229833513,legacy_leaky_audit
