run_date,match_date,league,home_team,away_team,lambda_home,lambda_away,p_home_win,p_draw,p_away_win,market,model_probability,offered_odds,fair_odds,effective_odds,odds_source,implied_probability,edge,variance,variance_class,upset_frequency,recommended
2026-04-18,2026-04-19T13:00:00+00:00,I1,hellas verona,ac milan,0.475094483353903,2.145078011613492,0.0719095085147638,0.16380138011832898,0.7642891113669071,X2,0.9280904914852361,1.11,1.0774811391502201,1.11,market,0.9009009009009008,0.027189590584335344,0.06392855040000003,LOW,0.06864,True
