match_date,league,home_team,away_team,market,model_probability,fair_odds,offered_odds,edge,won
2025-09-26,P1,benfica,gil vicente,1X,0.8426808830689472,1.1866888404518146,,,True
2025-09-26,SP1,girona,espanyol,X2,0.8414164913535865,1.1884720709375451,,,True
2025-09-26,N1,fc twente,fortuna sittard,1X,0.8088185843472079,1.2363711954110121,,,True
2025-09-27,F1,fc lorient,monaco,X2,0.8544952395317332,1.1702815343336541,,,False
2025-09-28,I1,lecce,bologna,X2,0.8487293908675466,1.1782318495861548,,,True
2025-09-28,F1,nice,paris fc,1X,0.8439670807286616,1.184880338148525,,,True
2025-09-28,N1,utrecht,heerenveen,1X,0.8402887007495242,1.1900671746603468,,,True
2025-09-28,SP1,elche cf,celta de vigo,1X,0.8218836143271804,1.2167172852309889,,,True
2025-09-28,P1,famalicão,rio ave,1X,0.8151332764878594,1.2267932482264379,,,True
2025-09-29,P1,arouca,porto,X2,0.8494576825724076,1.1772216798036437,,,True
2025-09-29,E0,everton,west ham,1X,0.8343833697020597,1.1984898504833317,,,True
2025-09-30,E1,leicester,wrexham,1X,0.8611559070505798,1.1612299141336149,,,True
2025-10-04,E1,sheff wed,coventry,X2,0.8590253539181164,1.1641099944709217,,,True
2025-10-04,P1,gil vicente,estrela amadora,1X,0.8544297749639485,1.170371198782479,,,True
2025-10-04,N1,heerenveen,excelsior,1X,0.8502710350191006,1.1760955728399425,,,True
2025-10-04,SP1,athletic club,rcd mallorca,1X,0.8501343103043718,1.1762847209895246,,,True
2025-10-04,I1,lazio,torino,1X,0.8494862854376618,1.1771820418322496,,,True
2025-10-05,I1,fiorentina,roma,X2,0.863063379910521,1.1586634577215824,,,True
2025-10-05,P1,sporting,braga,1X,0.8517765857649777,1.174016774717872,,,True
2025-10-05,N1,az alkmaar,telstar,1X,0.848728465370499,1.178233134390592,,,True
2025-10-05,D1,stuttgart,heidenheim,1X,0.8430944198637469,1.1861067710086501,,,True
2025-10-05,N1,fc twente,heracles almelo,1X,0.8361839055348012,1.1959091694792026,,,True
2025-10-17,SP1,real oviedo,espanyol,X2,0.8459289703208834,1.1821323480867114,,,True
2025-10-18,I1,torino,napoli,X2,0.8513614013111233,1.1745893089115487,,,False
2025-10-18,E0,fulham,arsenal,X2,0.8437116012466437,1.1852391249835004,,,True
2025-10-18,SP1,atlético,ca osasuna,1X,0.8311481282080451,1.2031549684843776,,,True
2025-10-18,I1,roma,inter,1X,0.8200969641763405,1.219368006080042,,,False
2025-10-18,D1,heidenheim,werder bremen,X2,0.8143237454952951,1.2280128211068821,,,True
2025-10-19,E0,liverpool,man utd,1X,0.8555712816979862,1.1688096847002358,,,False
2025-10-19,SP1,celta de vigo,real sociedad,1X,0.8253095036380307,1.2116666481991538,,,True
2025-10-19,I1,atalanta,lazio,1X,0.8155193684058921,1.2262124466212432,,,True
2025-10-20,I1,cremonese,udinese,1X,0.8203140305366518,1.2190453445563978,,,True
2025-10-21,E1,portsmouth,coventry,X2,0.8104217048074965,1.2339254909732889,,,True
2025-10-24,N1,heerenveen,nac breda,1X,0.8405680149107911,1.189671724668383,,,True
2025-10-25,SP1,athletic club,getafe,1X,0.8481304377218775,1.1790639216840892,,,False
2025-10-25,I1,parma,como,X2,0.83467446909711,1.1980718675650006,,,True
2025-10-25,F1,stade brestois,psg,X2,0.8294381177074397,1.2056354520624057,,,True
2025-10-25,I1,cremonese,atalanta,X2,0.8286062456828309,1.2068458392754793,,,True
2025-10-25,SP1,girona,real oviedo,1X,0.8113701145710503,1.232483156627815,,,True
2025-10-26,I1,sassuolo,roma,X2,0.8606395269375756,1.1619266472204832,,,True
