match_id,match_date,y,rank_value,historical_percentile,label,bet_eligible,vetoed
bt-17376,2024-06-17,1.0,0.9676390821913788,95.27967186591783,TOP_HISTORICAL_QUINTILE,True,False
bt-5929,2023-02-20,0.0,0.967145880960784,95.13278961247963,TOP_HISTORICAL_QUINTILE,True,False
bt-3376,2020-01-20,1.0,0.9670539346796614,95.10540671858402,TOP_HISTORICAL_QUINTILE,True,False
bt-3255,2020-01-06,1.0,0.9669348176948488,95.06993200751945,TOP_HISTORICAL_QUINTILE,True,False
bt-1239,2018-02-12,0.0,0.9667680228133296,95.02025814918389,TOP_HISTORICAL_QUINTILE,True,False
bt-5739,2023-01-16,1.0,0.9662993128862172,94.8806697499009,TOP_HISTORICAL_QUINTILE,True,False
bt-11545,2026-03-04,0.0,0.9662504171096142,94.86610790089173,TOP_HISTORICAL_QUINTILE,True,False
bt-11679,2026-03-13,0.0,0.9662504171096142,94.86610790089173,TOP_HISTORICAL_QUINTILE,True,False
bt-11762,2026-03-17,1.0,0.9662504171096142,94.86610790089173,TOP_HISTORICAL_QUINTILE,True,False
bt-11981,2026-03-25,1.0,0.9662504171096142,94.86610790089173,TOP_HISTORICAL_QUINTILE,True,False
bt-3363,2020-01-20,1.0,0.9657568823287684,94.71912631150411,TOP_HISTORICAL_QUINTILE,True,False
bt-3282,2020-01-06,1.0,0.9657423117076536,94.71478697589303,TOP_HISTORICAL_QUINTILE,True,False
bt-5708,2023-01-09,1.0,0.9656479868419818,94.6866957061117,TOP_HISTORICAL_QUINTILE,True,False
bt-3908,2021-02-08,1.0,0.9656298005658224,94.6812795776468,TOP_HISTORICAL_QUINTILE,True,False
bt-2410,2019-02-18,1.0,0.9656175802572032,94.67764019810689,TOP_HISTORICAL_QUINTILE,True,False
bt-3537,2020-02-24,1.0,0.9655445052312882,94.6558774290572,TOP_HISTORICAL_QUINTILE,True,False
bt-3911,2021-02-08,1.0,0.965399897694465,94.61281127359135,TOP_HISTORICAL_QUINTILE,True,False
bt-4750,2022-01-10,1.0,0.9653735633611532,94.60496853926776,TOP_HISTORICAL_QUINTILE,True,False
bt-8128,2025-02-03,0.0,0.9652091566893592,94.55600592333055,TOP_HISTORICAL_QUINTILE,True,False
bt-17233,2018-06-25,1.0,0.9651515842883844,94.53886005372104,TOP_HISTORICAL_QUINTILE,True,False
bt-9656,2025-10-06,1.0,0.9647645945807934,94.42360908356468,TOP_HISTORICAL_QUINTILE,True,False
bt-3535,2020-02-24,1.0,0.9647486119208826,94.4188492229682,TOP_HISTORICAL_QUINTILE,True,False
bt-17211,2018-06-11,1.0,0.9645111892766052,94.34814142492263,TOP_HISTORICAL_QUINTILE,True,False
bt-3475,2020-02-10,0.0,0.9644186601490956,94.32058495118699,TOP_HISTORICAL_QUINTILE,True,False
bt-1047,2018-01-08,1.0,0.964407352340454,94.31721732695637,TOP_HISTORICAL_QUINTILE,True,False
bt-16536,2026-05-05,1.0,0.9644009726095112,94.31531735347883,TOP_HISTORICAL_QUINTILE,True,False
bt-5881,2023-02-13,1.0,0.9643264282452536,94.29311699483402,TOP_HISTORICAL_QUINTILE,True,False
bt-2038,2018-10-29,1.0,0.964292533661348,94.28302271170054,TOP_HISTORICAL_QUINTILE,True,False
bt-7909,2025-01-13,1.0,0.9642597074341264,94.27324660019251,TOP_HISTORICAL_QUINTILE,True,False
bt-11007,2026-02-08,1.0,0.9642057884665022,94.25718877434696,TOP_HISTORICAL_QUINTILE,True,False
bt-9514,2025-09-24,1.0,0.9641819445290036,94.25008771487393,TOP_HISTORICAL_QUINTILE,True,False
bt-6124,2023-03-20,1.0,0.9641010279693044,94.22598962692967,TOP_HISTORICAL_QUINTILE,True,False
bt-4680,2021-11-10,1.0,0.964064548608208,94.2151255608458,TOP_HISTORICAL_QUINTILE,True,False
bt-4196,2021-03-22,1.0,0.9637655633155447,94.12608354146906,TOP_HISTORICAL_QUINTILE,True,False
bt-13134,2019-05-06,1.0,0.9636430410592216,94.08959469272192,TOP_HISTORICAL_QUINTILE,True,False
bt-7281,2024-08-05,1.0,0.9636353503754558,94.0873042990815,TOP_HISTORICAL_QUINTILE,True,False
bt-5230,2022-08-08,1.0,0.9635626667429984,94.06565809250058,TOP_HISTORICAL_QUINTILE,True,False
bt-17457,2025-06-30,1.0,0.9634637242561384,94.0361916302753,TOP_HISTORICAL_QUINTILE,True,False
bt-17421,2025-06-16,1.0,0.9632854911411306,93.98311130535787,TOP_HISTORICAL_QUINTILE,True,False
bt-5423,2022-09-19,1.0,0.9632835444615578,93.98253155684016,TOP_HISTORICAL_QUINTILE,True,False
bt-17351,2023-07-03,1.0,0.9631774659976408,93.95093990042314,TOP_HISTORICAL_QUINTILE,True,False
bt-17572,2026-06-29,1.0,0.9631001373291088,93.92791033686011,TOP_HISTORICAL_QUINTILE,True,False
bt-5977,2023-02-27,1.0,0.9629997256566328,93.89800633052383,TOP_HISTORICAL_QUINTILE,True,False
bt-17416,2025-06-16,1.0,0.9629737973532,93.89028451760082,TOP_HISTORICAL_QUINTILE,True,False
bt-3377,2020-01-20,1.0,0.9629247294406368,93.87567140408507,TOP_HISTORICAL_QUINTILE,True,False
bt-11520,2026-03-04,1.0,0.962872875635248,93.86022861255825,TOP_HISTORICAL_QUINTILE,True,False
bt-11685,2026-03-15,1.0,0.962872875635248,93.86022861255825,TOP_HISTORICAL_QUINTILE,True,False
