run_date,match_date,league,home_team,away_team,market,lam_home,lam_away,p_raw,p_cal,fair_odds,offered_odds,implied_probability,edge,odds_source,recommended
2026-03-05,2026-03-05T19:00:00+00:00,SA1,damac,al riyadh,under_3_5,0.8972,0.9917,0.8766,0.7643,1.3085,,,,missing,True
2026-03-05,2026-03-05T19:00:00+00:00,SA1,damac,al riyadh,under_4_5,0.8972,0.9917,0.9568,0.8915,1.1218,,,,missing,True
