source,league,match_date,home_team,away_team,home_goals,away_goals,odds_1x,odds_x2,season_code
transfermarkt,D1,2021-12-18,frankfurt,mainz,1,0,,,2021/22
transfermarkt,D1,2021-12-18,greuther fürth,augsburg,0,0,,,2021/22
transfermarkt,D1,2021-12-18,hertha bsc,dortmund,3,2,,,2021/22
transfermarkt,D1,2021-12-18,hoffenheim,mönchengladbach,1,1,,,2021/22
transfermarkt,D1,2021-12-18,leipzig,arm. bielefeld,0,2,,,2021/22
transfermarkt,D1,2021-12-18,vfl bochum,union berlin,0,1,,,2021/22
transfermarkt,E0,2021-12-18,leeds,arsenal,1,4,,,2021/22
transfermarkt,E1,2021-12-18,blackburn,birmingham,4,0,,,2021/22
transfermarkt,E1,2021-12-18,blackpool,peterborough,3,1,,,2021/22
transfermarkt,E1,2021-12-18,bristol city,huddersfield,2,3,,,2021/22
transfermarkt,E1,2021-12-18,middlesbrough,bournemouth,1,0,,,2021/22
transfermarkt,E1,2021-12-18,nott'm forest,hull city,2,1,,,2021/22
transfermarkt,I1,2021-12-18,atalanta,roma,1,4,,,2021/22
transfermarkt,I1,2021-12-18,bologna,juventus,0,2,,,2021/22
transfermarkt,I1,2021-12-18,cagliari,udinese,0,4,,,2021/22
transfermarkt,N1,2021-12-18,az alkmaar,willem ii,4,1,,,2021/22
transfermarkt,N1,2021-12-18,fortuna sittard,utrecht,2,2,,,2021/22
transfermarkt,N1,2021-12-18,heracles almelo,fc groningen,4,2,,,2021/22
transfermarkt,N1,2021-12-18,pec zwolle,fc twente,1,3,,,2021/22
transfermarkt,N1,2021-12-18,sparta r.,vitesse,2,2,,,2021/22
transfermarkt,P1,2021-12-18,gil vicente,sporting,0,3,,,2021/22
transfermarkt,P1,2021-12-18,portimonense,arouca,1,1,,,2021/22
transfermarkt,P1,2021-12-18,tondela,paços ferreira,0,1,,,2021/22
transfermarkt,SP1,2021-12-18,barcelona,elche cf,3,2,,,2021/22
transfermarkt,SP1,2021-12-18,rayo vallecano,alavés,2,0,,,2021/22
transfermarkt,SP1,2021-12-18,real sociedad,villarreal,1,3,,,2021/22
transfermarkt,SP1,2021-12-18,sevilla fc,atlético,2,1,,,2021/22
transfermarkt,D1,2021-12-19,1.fc köln,stuttgart,1,0,,,2021/22
transfermarkt,D1,2021-12-19,freiburg,leverkusen,2,1,,,2021/22
transfermarkt,E0,2021-12-19,newcastle,man city,0,4,,,2021/22
transfermarkt,E0,2021-12-19,tottenham,liverpool,2,2,,,2021/22
transfermarkt,E0,2021-12-19,wolves,chelsea,0,0,,,2021/22
transfermarkt,I1,2021-12-19,ac milan,napoli,0,1,,,2021/22
transfermarkt,I1,2021-12-19,fiorentina,sassuolo,2,2,,,2021/22
transfermarkt,I1,2021-12-19,sampdoria,venezia,1,1,,,2021/22
transfermarkt,I1,2021-12-19,spezia calcio,fc empoli,1,1,,,2021/22
transfermarkt,I1,2021-12-19,torino,hellas verona,1,0,,,2021/22
transfermarkt,N1,2021-12-19,feyenoord,ajax,0,2,,,2021/22
transfermarkt,N1,2021-12-19,go ahead eagles,nec nijmegen,0,2,,,2021/22
transfermarkt,N1,2021-12-19,rkc waalwijk,psv,1,4,,,2021/22
transfermarkt,N1,2021-12-19,sc cambuur,heerenveen,1,2,,,2021/22
transfermarkt,P1,2021-12-19,benfica,marítimo,7,1,,,2021/22
transfermarkt,P1,2021-12-19,boavista,moreirense,1,0,,,2021/22
transfermarkt,P1,2021-12-19,braga,b sad,1,0,,,2021/22
transfermarkt,P1,2021-12-19,vizela,porto,0,4,,,2021/22
transfermarkt,SP1,2021-12-19,athletic club,real betis,3,2,,,2021/22
transfermarkt,SP1,2021-12-19,getafe,ca osasuna,1,0,,,2021/22
transfermarkt,SP1,2021-12-19,granada cf,rcd mallorca,4,1,,,2021/22
transfermarkt,SP1,2021-12-19,real madrid,cádiz cf,0,0,,,2021/22
transfermarkt,E1,2021-12-20,fulham,sheff utd,0,1,,,2021/22
transfermarkt,SP1,2021-12-20,levante,valencia,3,4,,,2021/22
transfermarkt,I1,2021-12-21,genoa,atalanta,0,0,,,2021/22
transfermarkt,I1,2021-12-21,juventus,cagliari,2,0,,,2021/22
transfermarkt,N1,2021-12-21,az alkmaar,fc groningen,1,0,,,2021/22
transfermarkt,N1,2021-12-21,vitesse,pec zwolle,1,0,,,2021/22
transfermarkt,SP1,2021-12-21,sevilla fc,barcelona,1,1,,,2021/22
transfermarkt,SP1,2021-12-21,villarreal,alavés,5,2,,,2021/22
transfermarkt,F1,2021-12-22,fc lorient,psg,1,1,,,2021/22
transfermarkt,F1,2021-12-22,g. bordeaux,lille,2,3,,,2021/22
transfermarkt,F1,2021-12-22,lyon,fc metz,1,1,,,2021/22
transfermarkt,F1,2021-12-22,marseille,stade reims,1,1,,,2021/22
transfermarkt,F1,2021-12-22,monaco,stade rennais,2,1,,,2021/22
transfermarkt,F1,2021-12-22,montpellier,angers sco,4,1,,,2021/22
transfermarkt,F1,2021-12-22,nice,lens,2,1,,,2021/22
transfermarkt,F1,2021-12-22,saint-étienne,fc nantes,0,1,,,2021/22
transfermarkt,F1,2021-12-22,troyes,stade brestois,1,1,,,2021/22
transfermarkt,I1,2021-12-22,fc empoli,ac milan,2,4,,,2021/22
transfermarkt,I1,2021-12-22,hellas verona,fiorentina,1,1,,,2021/22
transfermarkt,I1,2021-12-22,inter,torino,1,0,,,2021/22
transfermarkt,I1,2021-12-22,napoli,spezia calcio,0,1,,,2021/22
transfermarkt,I1,2021-12-22,roma,sampdoria,1,1,,,2021/22
transfermarkt,I1,2021-12-22,sassuolo,bologna,0,3,,,2021/22
transfermarkt,I1,2021-12-22,venezia,lazio,1,3,,,2021/22
transfermarkt,N1,2021-12-22,ajax,fortuna sittard,5,0,,,2021/22
transfermarkt,N1,2021-12-22,heerenveen,feyenoord,0,3,,,2021/22
transfermarkt,N1,2021-12-22,heracles almelo,sc cambuur,1,1,,,2021/22
transfermarkt,N1,2021-12-22,utrecht,fc twente,1,1,,,2021/22
transfermarkt,N1,2021-12-22,willem ii,nec nijmegen,0,1,,,2021/22
transfermarkt,SP1,2021-12-22,athletic club,real madrid,1,2,,,2021/22
transfermarkt,SP1,2021-12-22,granada cf,atlético,2,1,,,2021/22
transfermarkt,N1,2021-12-23,psv,go ahead eagles,2,0,,,2021/22
transfermarkt,N1,2021-12-23,sparta r.,rkc waalwijk,1,1,,,2021/22
transfermarkt,E0,2021-12-26,aston villa,chelsea,1,3,,,2021/22
transfermarkt,E0,2021-12-26,brighton,brentford,2,0,,,2021/22
transfermarkt,E0,2021-12-26,man city,leicester,6,3,,,2021/22
transfermarkt,E0,2021-12-26,norwich,arsenal,0,5,,,2021/22
transfermarkt,E0,2021-12-26,tottenham,crystal palace,3,0,,,2021/22
transfermarkt,E0,2021-12-26,west ham,southampton,2,3,,,2021/22
transfermarkt,E1,2021-12-26,huddersfield,blackpool,3,2,,,2021/22
transfermarkt,E1,2021-12-26,middlesbrough,nott'm forest,2,0,,,2021/22
transfermarkt,E0,2021-12-27,newcastle,man utd,1,1,,,2021/22
transfermarkt,E1,2021-12-27,derby,west brom,1,0,,,2021/22
transfermarkt,E1,2021-12-27,qpr,bournemouth,0,1,,,2021/22
transfermarkt,E0,2021-12-28,crystal palace,norwich,3,0,,,2021/22
transfermarkt,E0,2021-12-28,leicester,liverpool,1,0,,,2021/22
transfermarkt,E0,2021-12-28,southampton,tottenham,1,1,,,2021/22
transfermarkt,E0,2021-12-28,watford,west ham,1,4,,,2021/22
transfermarkt,P1,2021-12-28,marítimo,vizela,2,0,,,2021/22
transfermarkt,P1,2021-12-28,moreirense,estoril,1,0,,,2021/22
transfermarkt,P1,2021-12-28,tondela,gil vicente,0,3,,,2021/22
transfermarkt,E0,2021-12-29,brentford,man city,0,1,,,2021/22
transfermarkt,E0,2021-12-29,chelsea,brighton,1,1,,,2021/22
transfermarkt,E1,2021-12-29,blackburn,barnsley,2,1,,,2021/22
transfermarkt,E1,2021-12-29,blackpool,middlesbrough,1,2,,,2021/22
transfermarkt,E1,2021-12-29,coventry,millwall,0,1,,,2021/22
transfermarkt,P1,2021-12-29,sporting,portimonense,3,2,,,2021/22
transfermarkt,P1,2021-12-29,vit. guimarães,boavista,1,1,,,2021/22
transfermarkt,E0,2021-12-30,man utd,burnley,3,1,,,2021/22
transfermarkt,E1,2021-12-30,bournemouth,cardiff,3,0,,,2021/22
transfermarkt,E1,2021-12-30,bristol city,qpr,1,2,,,2021/22
transfermarkt,E1,2021-12-30,nott'm forest,huddersfield,0,1,,,2021/22
transfermarkt,E1,2021-12-30,stoke city,derby,1,2,,,2021/22
transfermarkt,P1,2021-12-30,arouca,braga,0,6,,,2021/22
transfermarkt,P1,2021-12-30,paços ferreira,santa clara,2,1,,,2021/22
transfermarkt,P1,2021-12-30,porto,benfica,3,1,,,2021/22
transfermarkt,SP1,2021-12-31,valencia,espanyol,1,2,,,2021/22
transfermarkt,E0,2022-01-01,arsenal,man city,1,2,,,2021/22
transfermarkt,E0,2022-01-01,crystal palace,west ham,2,3,,,2021/22
transfermarkt,E0,2022-01-01,watford,tottenham,0,1,,,2021/22
transfermarkt,E1,2022-01-01,blackpool,hull city,1,0,,,2021/22
transfermarkt,E0,2022-01-02,brentford,aston villa,2,1,,,2021/22
transfermarkt,E0,2022-01-02,chelsea,liverpool,2,2,,,2021/22
transfermarkt,E0,2022-01-02,everton,brighton,2,3,,,2021/22
transfermarkt,E0,2022-01-02,leeds,burnley,3,1,,,2021/22
transfermarkt,E1,2022-01-02,birmingham,qpr,1,2,,,2021/22
transfermarkt,E1,2022-01-02,blackburn,huddersfield,0,0,,,2021/22
transfermarkt,E1,2022-01-02,bristol city,millwall,3,2,,,2021/22
transfermarkt,E1,2022-01-02,west brom,cardiff,1,1,,,2021/22
transfermarkt,P1,2022-01-02,vizela,b sad,2,0,,,2021/22
transfermarkt,SP1,2022-01-02,alavés,real sociedad,1,1,,,2021/22
transfermarkt,SP1,2022-01-02,atlético,rayo vallecano,2,0,,,2021/22
transfermarkt,SP1,2022-01-02,elche cf,granada cf,0,0,,,2021/22
transfermarkt,SP1,2022-01-02,getafe,real madrid,1,0,,,2021/22
transfermarkt,SP1,2022-01-02,rcd mallorca,barcelona,0,1,,,2021/22
transfermarkt,SP1,2022-01-02,real betis,celta de vigo,0,2,,,2021/22
transfermarkt,E0,2022-01-03,man utd,wolves,0,1,,,2021/22
transfermarkt,E1,2022-01-03,reading,derby,2,2,,,2021/22
transfermarkt,E1,2022-01-03,stoke city,preston,1,2,,,2021/22
transfermarkt,P1,2022-01-03,tondela,moreirense,2,1,,,2021/22
transfermarkt,SP1,2022-01-03,ca osasuna,athletic club,1,3,,,2021/22
transfermarkt,SP1,2022-01-03,cádiz cf,sevilla fc,0,1,,,2021/22
transfermarkt,SP1,2022-01-03,villarreal,levante,5,0,,,2021/22
transfermarkt,I1,2022-01-06,ac milan,roma,3,1,,,2021/22
transfermarkt,I1,2022-01-06,juventus,napoli,1,1,,,2021/22
transfermarkt,I1,2022-01-06,lazio,fc empoli,3,3,,,2021/22
transfermarkt,I1,2022-01-06,sampdoria,cagliari,1,2,,,2021/22
transfermarkt,I1,2022-01-06,sassuolo,genoa,1,1,,,2021/22
transfermarkt,I1,2022-01-06,spezia calcio,hellas verona,1,2,,,2021/22
transfermarkt,D1,2022-01-07,bayern munich,mönchengladbach,1,2,,,2021/22
transfermarkt,F1,2022-01-07,g. bordeaux,marseille,0,1,,,2021/22
transfermarkt,P1,2022-01-07,santa clara,sporting,3,2,,,2021/22
transfermarkt,D1,2022-01-08,frankfurt,dortmund,2,3,,,2021/22
transfermarkt,D1,2022-01-08,freiburg,arm. bielefeld,2,2,,,2021/22
transfermarkt,D1,2022-01-08,greuther fürth,stuttgart,0,0,,,2021/22
transfermarkt,D1,2022-01-08,hoffenheim,augsburg,3,1,,,2021/22
transfermarkt,D1,2022-01-08,leipzig,mainz,4,1,,,2021/22
transfermarkt,D1,2022-01-08,leverkusen,union berlin,2,2,,,2021/22
transfermarkt,F1,2022-01-08,lens,stade rennais,1,0,,,2021/22
transfermarkt,P1,2022-01-08,boavista,tondela,1,1,,,2021/22
transfermarkt,P1,2022-01-08,estoril,porto,2,3,,,2021/22
transfermarkt,P1,2022-01-08,vizela,moreirense,0,1,,,2021/22
transfermarkt,SP1,2022-01-08,granada cf,barcelona,1,1,,,2021/22
transfermarkt,SP1,2022-01-08,levante,rcd mallorca,2,0,,,2021/22
transfermarkt,SP1,2022-01-08,real madrid,valencia,4,1,,,2021/22
transfermarkt,SP1,2022-01-08,real sociedad,celta de vigo,1,0,,,2021/22
transfermarkt,D1,2022-01-09,hertha bsc,1.fc köln,1,3,,,2021/22
transfermarkt,D1,2022-01-09,vfl bochum,wolfsburg,1,0,,,2021/22
transfermarkt,F1,2022-01-09,clermont foot,stade reims,0,0,,,2021/22
transfermarkt,F1,2022-01-09,fc metz,r. strasbourg,0,2,,,2021/22
transfermarkt,F1,2022-01-09,fc nantes,monaco,0,0,,,2021/22
transfermarkt,F1,2022-01-09,lyon,psg,1,1,,,2021/22
transfermarkt,F1,2022-01-09,stade brestois,nice,0,3,,,2021/22
transfermarkt,I1,2022-01-09,fc empoli,sassuolo,1,5,,,2021/22
transfermarkt,I1,2022-01-09,genoa,spezia calcio,0,1,,,2021/22
transfermarkt,I1,2022-01-09,hellas verona,salernitana,1,2,,,2021/22
transfermarkt,I1,2022-01-09,inter,lazio,2,1,,,2021/22
transfermarkt,I1,2022-01-09,napoli,sampdoria,1,0,,,2021/22
transfermarkt,I1,2022-01-09,roma,juventus,3,4,,,2021/22
transfermarkt,I1,2022-01-09,udinese,atalanta,2,6,,,2021/22
transfermarkt,I1,2022-01-09,venezia,ac milan,0,3,,,2021/22
transfermarkt,P1,2022-01-09,b sad,arouca,2,1,,,2021/22
transfermarkt,P1,2022-01-09,benfica,paços ferreira,2,0,,,2021/22
transfermarkt,P1,2022-01-09,braga,famalicão,2,2,,,2021/22
transfermarkt,P1,2022-01-09,portimonense,marítimo,1,2,,,2021/22
transfermarkt,SP1,2022-01-09,alavés,athletic club,0,0,,,2021/22
transfermarkt,SP1,2022-01-09,ca osasuna,cádiz cf,2,0,,,2021/22
transfermarkt,SP1,2022-01-09,rayo vallecano,real betis,1,1,,,2021/22
transfermarkt,SP1,2022-01-09,sevilla fc,getafe,1,0,,,2021/22
transfermarkt,SP1,2022-01-09,villarreal,atlético,2,2,,,2021/22
transfermarkt,I1,2022-01-10,torino,fiorentina,4,0,,,2021/22
transfermarkt,P1,2022-01-10,gil vicente,vit. guimarães,3,2,,,2021/22
transfermarkt,SP1,2022-01-10,espanyol,elche cf,1,2,,,2021/22
transfermarkt,E0,2022-01-11,southampton,brentford,4,1,,,2021/22
transfermarkt,E1,2022-01-11,reading,fulham,0,7,,,2021/22
transfermarkt,I1,2022-01-11,cagliari,bologna,2,1,,,2021/22
transfermarkt,E0,2022-01-12,west ham,norwich,2,0,,,2021/22
transfermarkt,P1,2022-01-13,famalicão,b sad,1,0,,,2021/22
transfermarkt,D1,2022-01-14,dortmund,freiburg,5,1,,,2021/22
transfermarkt,E0,2022-01-14,brighton,crystal palace,1,1,,,2021/22
transfermarkt,F1,2022-01-14,nice,fc nantes,2,1,,,2021/22
transfermarkt,N1,2022-01-14,pec zwolle,willem ii,2,0,,,2021/22
transfermarkt,D1,2022-01-15,1.fc köln,bayern munich,0,4,,,2021/22
transfermarkt,D1,2022-01-15,mainz,vfl bochum,1,0,,,2021/22
transfermarkt,D1,2022-01-15,mönchengladbach,leverkusen,1,2,,,2021/22
transfermarkt,D1,2022-01-15,stuttgart,leipzig,0,2,,,2021/22
transfermarkt,D1,2022-01-15,union berlin,hoffenheim,2,1,,,2021/22
transfermarkt,D1,2022-01-15,wolfsburg,hertha bsc,0,0,,,2021/22
transfermarkt,E0,2022-01-15,aston villa,man utd,2,2,,,2021/22
transfermarkt,E0,2022-01-15,man city,chelsea,1,0,,,2021/22
transfermarkt,E0,2022-01-15,newcastle,watford,1,1,,,2021/22
transfermarkt,E0,2022-01-15,norwich,everton,2,1,,,2021/22
transfermarkt,E0,2022-01-15,wolves,southampton,3,1,,,2021/22
transfermarkt,E1,2022-01-15,cardiff,blackburn,0,1,,,2021/22
transfermarkt,E1,2022-01-15,derby,sheff utd,2,0,,,2021/22
transfermarkt,E1,2022-01-15,fulham,bristol city,6,2,,,2021/22
transfermarkt,E1,2022-01-15,huddersfield,swansea,1,1,,,2021/22
transfermarkt,E1,2022-01-15,luton,bournemouth,3,2,,,2021/22
transfermarkt,E1,2022-01-15,middlesbrough,reading,2,1,,,2021/22
transfermarkt,E1,2022-01-15,millwall,nott'm forest,0,1,,,2021/22
transfermarkt,E1,2022-01-15,peterborough,coventry,1,4,,,2021/22
transfermarkt,E1,2022-01-15,preston,birmingham,1,1,,,2021/22
transfermarkt,E1,2022-01-15,qpr,west brom,1,0,,,2021/22
transfermarkt,F1,2022-01-15,psg,stade brestois,2,0,,,2021/22
transfermarkt,F1,2022-01-15,saint-étienne,lens,1,2,,,2021/22
transfermarkt,I1,2022-01-15,juventus,udinese,2,0,,,2021/22
transfermarkt,I1,2022-01-15,salernitana,lazio,0,3,,,2021/22
transfermarkt,I1,2022-01-15,sampdoria,torino,1,2,,,2021/22
transfermarkt,N1,2022-01-15,fc twente,heerenveen,2,0,,,2021/22
transfermarkt,N1,2022-01-15,feyenoord,vitesse,0,1,,,2021/22
transfermarkt,N1,2022-01-15,go ahead eagles,rkc waalwijk,0,2,,,2021/22
transfermarkt,N1,2022-01-15,nec nijmegen,heracles almelo,0,0,,,2021/22
transfermarkt,P1,2022-01-15,benfica,moreirense,1,1,,,2021/22
transfermarkt,P1,2022-01-15,boavista,gil vicente,1,1,,,2021/22
transfermarkt,P1,2022-01-15,braga,marítimo,0,1,,,2021/22
transfermarkt,D1,2022-01-16,arm. bielefeld,greuther fürth,2,2,,,2021/22
transfermarkt,D1,2022-01-16,augsburg,frankfurt,1,1,,,2021/22
transfermarkt,E0,2022-01-16,liverpool,brentford,3,0,,,2021/22
transfermarkt,E0,2022-01-16,west ham,leeds,2,3,,,2021/22
transfermarkt,E1,2022-01-16,hull city,stoke city,0,2,,,2021/22
transfermarkt,F1,2022-01-16,fc lorient,angers sco,0,0,,,2021/22
transfermarkt,F1,2022-01-16,marseille,lille,1,1,,,2021/22
transfermarkt,F1,2022-01-16,monaco,clermont foot,4,0,,,2021/22
transfermarkt,F1,2022-01-16,r. strasbourg,montpellier,3,1,,,2021/22
transfermarkt,F1,2022-01-16,stade reims,fc metz,0,1,,,2021/22
transfermarkt,F1,2022-01-16,stade rennais,g. bordeaux,6,0,,,2021/22
transfermarkt,F1,2022-01-16,troyes,lyon,0,1,,,2021/22
transfermarkt,I1,2022-01-16,atalanta,inter,0,0,,,2021/22
transfermarkt,I1,2022-01-16,roma,cagliari,1,0,,,2021/22
transfermarkt,I1,2022-01-16,sassuolo,hellas verona,2,4,,,2021/22
transfermarkt,I1,2022-01-16,venezia,fc empoli,1,1,,,2021/22
transfermarkt,N1,2022-01-16,fc groningen,psv,0,1,,,2021/22
transfermarkt,N1,2022-01-16,fortuna sittard,az alkmaar,1,2,,,2021/22
transfermarkt,N1,2022-01-16,sc cambuur,sparta r.,1,1,,,2021/22
transfermarkt,N1,2022-01-16,utrecht,ajax,0,3,,,2021/22
transfermarkt,P1,2022-01-16,b sad,porto,1,4,,,2021/22
transfermarkt,P1,2022-01-16,famalicão,paços ferreira,0,0,,,2021/22
transfermarkt,P1,2022-01-16,santa clara,tondela,2,2,,,2021/22
transfermarkt,P1,2022-01-16,vizela,sporting,0,2,,,2021/22
transfermarkt,SP1,2022-01-16,elche cf,villarreal,1,0,,,2021/22
transfermarkt,I1,2022-01-17,ac milan,spezia calcio,1,2,,,2021/22
transfermarkt,I1,2022-01-17,bologna,napoli,0,2,,,2021/22
transfermarkt,I1,2022-01-17,fiorentina,genoa,6,0,,,2021/22
transfermarkt,P1,2022-01-17,portimonense,vit. guimarães,1,1,,,2021/22
transfermarkt,E0,2022-01-18,brighton,chelsea,1,1,,,2021/22
transfermarkt,E1,2022-01-18,fulham,birmingham,6,2,,,2021/22
transfermarkt,E1,2022-01-18,preston,sheff utd,2,2,,,2021/22
transfermarkt,SP1,2022-01-18,cádiz cf,espanyol,2,2,,,2021/22
transfermarkt,SP1,2022-01-18,real betis,alavés,4,0,,,2021/22
transfermarkt,E0,2022-01-19,brentford,man utd,1,3,,,2021/22
transfermarkt,E0,2022-01-19,leicester,tottenham,2,3,,,2021/22
transfermarkt,E1,2022-01-19,hull city,blackburn,2,0,,,2021/22
transfermarkt,E1,2022-01-19,reading,luton,0,2,,,2021/22
transfermarkt,F1,2022-01-19,clermont foot,r. strasbourg,0,2,,,2021/22
transfermarkt,F1,2022-01-19,lille,fc lorient,3,1,,,2021/22
transfermarkt,F1,2022-01-19,montpellier,troyes,0,1,,,2021/22
transfermarkt,SP1,2022-01-19,celta de vigo,ca osasuna,2,0,,,2021/22
transfermarkt,SP1,2022-01-19,valencia,sevilla fc,1,1,,,2021/22
transfermarkt,SP1,2022-01-20,getafe,granada cf,4,2,,,2021/22
transfermarkt,D1,2022-01-21,frankfurt,arm. bielefeld,0,2,,,2021/22
transfermarkt,E0,2022-01-21,watford,norwich,0,3,,,2021/22
transfermarkt,F1,2022-01-21,lyon,saint-étienne,1,0,,,2021/22
transfermarkt,I1,2022-01-21,hellas verona,bologna,2,1,,,2021/22
transfermarkt,P1,2022-01-21,arouca,benfica,0,2,,,2021/22
transfermarkt,P1,2022-01-21,paços ferreira,boavista,1,1,,,2021/22
transfermarkt,SP1,2022-01-21,espanyol,real betis,1,4,,,2021/22
transfermarkt,D1,2022-01-22,freiburg,stuttgart,2,0,,,2021/22
transfermarkt,D1,2022-01-22,greuther fürth,mainz,2,1,,,2021/22
transfermarkt,D1,2022-01-22,hoffenheim,dortmund,2,3,,,2021/22
transfermarkt,D1,2022-01-22,leverkusen,augsburg,5,1,,,2021/22
transfermarkt,D1,2022-01-22,mönchengladbach,union berlin,1,2,,,2021/22
transfermarkt,D1,2022-01-22,vfl bochum,1.fc köln,2,2,,,2021/22
transfermarkt,E0,2022-01-22,brentford,wolves,1,2,,,2021/22
transfermarkt,E0,2022-01-22,everton,aston villa,0,1,,,2021/22
transfermarkt,E0,2022-01-22,leeds,newcastle,0,1,,,2021/22
transfermarkt,E0,2022-01-22,man utd,west ham,1,0,,,2021/22
transfermarkt,E0,2022-01-22,southampton,man city,1,1,,,2021/22
transfermarkt,E1,2022-01-22,birmingham,barnsley,2,1,,,2021/22
transfermarkt,E1,2022-01-22,blackpool,millwall,1,0,,,2021/22
transfermarkt,E1,2022-01-22,bournemouth,hull city,0,1,,,2021/22
transfermarkt,E1,2022-01-22,bristol city,cardiff,3,2,,,2021/22
transfermarkt,E1,2022-01-22,coventry,qpr,1,2,,,2021/22
transfermarkt,E1,2022-01-22,nott'm forest,derby,2,1,,,2021/22
transfermarkt,E1,2022-01-22,reading,huddersfield,3,4,,,2021/22
transfermarkt,E1,2022-01-22,sheff utd,luton,2,0,,,2021/22
transfermarkt,E1,2022-01-22,stoke city,fulham,2,3,,,2021/22
transfermarkt,E1,2022-01-22,swansea,preston,1,0,,,2021/22
transfermarkt,E1,2022-01-22,west brom,peterborough,3,0,,,2021/22
transfermarkt,F1,2022-01-22,lens,marseille,0,2,,,2021/22
transfermarkt,F1,2022-01-22,stade brestois,lille,2,0,,,2021/22
transfermarkt,I1,2022-01-22,genoa,udinese,0,0,,,2021/22
transfermarkt,I1,2022-01-22,inter,venezia,2,1,,,2021/22
transfermarkt,I1,2022-01-22,lazio,atalanta,0,0,,,2021/22
transfermarkt,N1,2022-01-22,az alkmaar,sc cambuur,0,0,,,2021/22
transfermarkt,N1,2022-01-22,heerenveen,pec zwolle,0,1,,,2021/22
transfermarkt,N1,2022-01-22,vitesse,fc groningen,1,3,,,2021/22
transfermarkt,N1,2022-01-22,willem ii,fc twente,0,1,,,2021/22
transfermarkt,P1,2022-01-22,moreirense,santa clara,0,2,,,2021/22
transfermarkt,P1,2022-01-22,sporting,braga,1,2,,,2021/22
transfermarkt,P1,2022-01-22,tondela,vizela,2,3,,,2021/22
transfermarkt,SP1,2022-01-22,atlético,valencia,3,2,,,2021/22
transfermarkt,SP1,2022-01-22,levante,cádiz cf,0,2,,,2021/22
transfermarkt,SP1,2022-01-22,sevilla fc,celta de vigo,2,2,,,2021/22
transfermarkt,SP1,2022-01-22,villarreal,rcd mallorca,3,0,,,2021/22
transfermarkt,D1,2022-01-23,hertha bsc,bayern munich,1,4,,,2021/22
transfermarkt,D1,2022-01-23,leipzig,wolfsburg,2,0,,,2021/22
transfermarkt,E0,2022-01-23,arsenal,burnley,0,0,,,2021/22
transfermarkt,E0,2022-01-23,chelsea,tottenham,2,0,,,2021/22
transfermarkt,E0,2022-01-23,crystal palace,liverpool,1,3,,,2021/22
transfermarkt,E0,2022-01-23,leicester,brighton,1,1,,,2021/22
transfermarkt,F1,2022-01-23,angers sco,troyes,2,1,,,2021/22
transfermarkt,F1,2022-01-23,clermont foot,stade rennais,2,1,,,2021/22
transfermarkt,F1,2022-01-23,fc metz,nice,0,2,,,2021/22
transfermarkt,F1,2022-01-23,fc nantes,fc lorient,4,2,,,2021/22
transfermarkt,F1,2022-01-23,g. bordeaux,r. strasbourg,4,3,,,2021/22
transfermarkt,F1,2022-01-23,montpellier,monaco,3,2,,,2021/22
transfermarkt,F1,2022-01-23,psg,stade reims,4,0,,,2021/22
transfermarkt,I1,2022-01-23,ac milan,juventus,0,0,,,2021/22
transfermarkt,I1,2022-01-23,cagliari,fiorentina,1,1,,,2021/22
transfermarkt,I1,2022-01-23,fc empoli,roma,2,4,,,2021/22
transfermarkt,I1,2022-01-23,napoli,salernitana,4,1,,,2021/22
transfermarkt,I1,2022-01-23,spezia calcio,sampdoria,1,0,,,2021/22
transfermarkt,I1,2022-01-23,torino,sassuolo,1,1,,,2021/22
transfermarkt,N1,2022-01-23,heracles almelo,go ahead eagles,1,1,,,2021/22
transfermarkt,N1,2022-01-23,nec nijmegen,feyenoord,1,4,,,2021/22
transfermarkt,N1,2022-01-23,psv,ajax,1,2,,,2021/22
transfermarkt,N1,2022-01-23,rkc waalwijk,fortuna sittard,2,1,,,2021/22
transfermarkt,N1,2022-01-23,sparta r.,utrecht,0,3,,,2021/22
transfermarkt,P1,2022-01-23,gil vicente,portimonense,1,0,,,2021/22
transfermarkt,P1,2022-01-23,marítimo,b sad,1,1,,,2021/22
transfermarkt,P1,2022-01-23,porto,famalicão,3,1,,,2021/22
transfermarkt,P1,2022-01-23,vit. guimarães,estoril,3,1,,,2021/22
transfermarkt,SP1,2022-01-23,alavés,barcelona,0,1,,,2021/22
transfermarkt,SP1,2022-01-23,granada cf,ca osasuna,0,2,,,2021/22
transfermarkt,SP1,2022-01-23,rayo vallecano,athletic club,0,1,,,2021/22
transfermarkt,SP1,2022-01-23,real madrid,elche cf,2,2,,,2021/22
transfermarkt,SP1,2022-01-23,real sociedad,getafe,0,0,,,2021/22
transfermarkt,E1,2022-01-24,blackburn,middlesbrough,1,0,,,2021/22
transfermarkt,E1,2022-01-25,birmingham,peterborough,2,2,,,2021/22
transfermarkt,E1,2022-01-25,coventry,stoke city,1,0,,,2021/22
transfermarkt,E1,2022-01-25,luton,bristol city,2,1,,,2021/22
transfermarkt,E1,2022-01-25,nott'm forest,barnsley,3,0,,,2021/22
transfermarkt,E1,2022-01-25,qpr,swansea,0,0,,,2021/22
transfermarkt,E1,2022-01-26,west brom,preston,0,2,,,2021/22
transfermarkt,F1,2022-01-26,angers sco,saint-étienne,0,1,,,2021/22
