run_date,match_date,league,home_team,away_team,xg_total,k_estimate,p_goal_before_45_raw,p_goal_before_45_cal,league_bias,p_goal_before_45,offered_odds,implied_probability,edge,edge_weighted,recommended
2026-03-01,2026-03-01T14:30:00+00:00,D1,vfb stuttgart,vfl wolfsburg,4.013061633180706,1.0106211157565723,0.8635521770167336,0.9358516742513934,0.9999950889281156,0.9358516742513934,,,,,False
2026-03-01,2026-03-01T16:00:00+00:00,RS1,radnicki 1923,fk crvena zvezda,4.373686362728663,1.144924072093678,0.8616322059197375,0.9296629554883376,0.9999944175511744,0.9296629554883376,,,,,False
2026-03-01,2026-03-01T16:30:00+00:00,D1,eintracht frankfurt,sc freiburg,3.7718819653743934,1.0106211157565723,0.846200838643757,0.9236373687805954,0.9999950889281156,0.9236373687805954,,,,,False
2026-03-01,2026-03-01T19:45:00+00:00,F1,marseille,lyon,3.472176477826908,1.0324003716197574,0.8168653005526265,0.9029068842339658,1.0000020943535224,0.9029068842339658,,,,,False
2026-03-01,2026-03-01T11:15:00+00:00,N1,pec zwolle,ajax,3.5128763294227667,1.0963511217553532,0.8065942388220804,0.880487042877722,0.9999936933308646,0.880487042877722,,,,,False
2026-03-01,2026-03-01T14:00:00+00:00,F1,paris fc,nice,3.0851414403415003,1.0324003716197574,0.7787171290174277,0.8706435878033002,1.0000020943535224,0.8706435878033002,,,,,False
2026-03-01,2026-03-01T17:30:00+00:00,SP1,real betis,sevilla,3.2995700679047006,1.0709217859306177,0.7920887669314125,0.8692337486353319,0.9999973824547954,0.8692337486353319,,,,,False
2026-03-01,2026-03-01T16:15:00+00:00,F1,metz,stade brestois 29,3.002189539871822,1.0324003716197574,0.7695585774547646,0.8623820215914444,1.0000020943535224,0.8623820215914444,,,,,False
2026-03-01,2026-03-01T14:00:00+00:00,E0,fulham,tottenham,3.195414531616942,1.072488472286955,0.7811598199836041,0.8537409386020125,0.9999977291155642,0.8537409386020125,1.28,0.78125,0.0724909386020125,0.07249077398346829,False
2026-03-01,2026-03-01T19:00:00+00:00,RO1,uta arad,fcsb,2.702745720647333,0.9878439376940624,0.7440588013750149,0.8419424761576918,0.9999987791376348,0.8419424761576918,,,,,False
2026-03-01,2026-03-01T13:30:00+00:00,N1,twente,feyenoord,2.989591124512531,1.0963511217553532,0.7529650643020979,0.8293463050674446,0.9999936933308646,0.8293463050674446,,,,,False
2026-03-01,2026-03-01T18:30:00+00:00,D1,hamburger sv,rb leipzig,2.640891852515712,1.0106211157565723,0.7303850647901868,0.8240829197591617,0.9999950889281156,0.8240829197591617,,,,,False
2026-03-01,2026-03-01T16:15:00+00:00,F1,lille,nantes,2.6729549915713475,1.0324003716197574,0.7293143551965741,0.8238193120164916,1.0000020943535224,0.8238193120164916,,,,,False
2026-03-01,2026-03-01T13:00:00+00:00,SP1,elche,espanyol,2.8414066756159464,1.0709217859306177,0.7414203521907337,0.823515306653703,0.9999973824547954,0.823515306653703,,,,,False
2026-03-01,2026-03-01T13:45:00+00:00,RO1,petrolul ploiesti,csikszereda,2.5456188148230847,0.9878439376940624,0.7229561087460135,0.8211585406928381,0.9999987791376348,0.8211585406928381,,,,,False
2026-03-01,2026-03-01T15:45:00+00:00,N1,utrecht,az alkmaar,2.8768203869900457,1.0963511217553532,0.73958606971281,0.8156615320566677,0.9999936933308646,0.8156615320566677,,,,,False
2026-03-01,2026-03-01T14:00:00+00:00,I1,sassuolo,atalanta,2.5067869366357862,1.0492186280157874,0.7022062613444924,0.8067603910915615,0.9999877512222386,0.8067603910915615,1.77,0.5649717514124294,0.2417886396791321,0.24178567806381945,False
2026-03-01,2026-03-01T16:00:00+00:00,RO1,dinamo bucuresti,arges pitesti,2.4020642099543785,0.9878439376940624,0.7021587594668086,0.7997157008308081,0.9999987791376348,0.7997157008308081,,,,,False
2026-03-01,2026-03-01T19:00:00+00:00,N1,excelsior,go ahead eagles,2.7194570457209934,1.0963511217553532,0.7196970703342,0.7946837659463107,0.9999936933308646,0.7946837659463107,,,,,False
2026-03-01,2026-03-01T18:00:00+00:00,P1,casa pia,moreirense,2.6461995197933286,1.0711255846263816,0.7161905179565002,0.7946078203161965,0.9999943337623766,0.7946078203161965,,,,,False
2026-03-01,2026-03-01T20:00:00+00:00,SP1,girona,celta vigo,2.5554015427027563,1.0709217859306177,0.7037077120042861,0.7868159423569503,0.9999973824547954,0.7868159423569503,,,,,False
2026-03-01,2026-03-01T11:30:00+00:00,I1,cremonese,ac milan,2.352909587276494,1.0492186280157874,0.6792188170754911,0.7810796978764528,0.9999877512222386,0.7810796978764528,2.8,0.35714285714285715,0.42393684073359567,0.42393164802544864,False
2026-03-01,2026-03-01T16:30:00+00:00,E0,arsenal,chelsea,2.516802327783763,1.072488472286955,0.6978207103099581,0.7796403886289676,0.9999977291155642,0.7796403886289676,1.14,0.8771929824561404,-0.09755259382717285,-0.09755237229650586,False
2026-03-01,2026-03-01T20:30:00+00:00,P1,rio ave,famalicao,2.493285466130552,1.0711255846263816,0.6947649180935953,0.7731320147108268,0.9999943337623766,0.7731320147108268,,,,,False
2026-03-01,2026-03-01T14:00:00+00:00,E0,brighton,nottingham forest,2.4208077420844982,1.072488472286955,0.6837080244444418,0.7663126108575772,0.9999977291155642,0.7663126108575772,1.33,0.7518796992481203,0.014432911609456922,0.014432878833982584,False
2026-03-01,2026-03-01T16:15:00+00:00,F1,lorient,auxerre,2.2814667139116636,1.0324003716197574,0.6722158755866083,0.763185661728832,1.0000020943535224,0.763185661728832,,,,,False
2026-03-01,2026-03-01T17:00:00+00:00,I1,torino,lazio,2.2178630154062873,1.0492186280157874,0.6575869532684329,0.7557401864310955,0.9999877512222386,0.7557401864310955,1.4,0.7142857142857143,0.04145447214538123,0.0414539643787647,False
2026-03-01,2026-03-01T15:15:00+00:00,SP1,valencia,osasuna,2.3351539379018007,1.0709217859306177,0.6709572974511351,0.7532392514630836,0.9999973824547954,0.7532392514630836,,,,,False
2026-03-01,2026-03-01T12:00:00+00:00,RS1,radnicki nis,javor,2.1849863101524574,1.144924072093678,0.6277093006803544,0.7322007062069892,0.9999944175511744,0.7322007062069892,,,,,False
2026-03-01,2026-03-01T14:30:00+00:00,RS1,napredak,fk spartak zdrepceva krv,2.1246502200764925,1.144924072093678,0.6174115789799263,0.7217102252661023,0.9999944175511744,0.7217102252661023,,,,,False
2026-03-01,2026-03-01T13:30:00+00:00,N1,fc volendam,groningen,2.2701205275116925,1.0963511217553532,0.6541432544229001,0.7206735041351854,0.9999936933308646,0.7206735041351854,,,,,False
2026-03-01,2026-03-01T19:45:00+00:00,I1,as roma,juventus,1.97064935564272,1.0492186280157874,0.6141383991863115,0.701678859106416,0.9999877512222386,0.701678859106416,1.4,0.7142857142857143,-0.01260685517929827,-0.012606700760730909,False
2026-03-01,2026-03-01T15:30:00+00:00,P1,tondela,santa clara,1.5375988931306144,1.0711255846263816,0.5189655466278474,0.5763957371854775,0.9999943337623766,0.5763957371854775,,,,,False
