run_date,match_date,league,home_team,away_team,xg_total,k_estimate,p_goal_before_45_raw,p_goal_before_45_cal,league_bias,p_goal_before_45,offered_odds,implied_probability,edge,edge_weighted,recommended
2026-02-28,2026-02-28T17:45:00+00:00,N1,heracles,psv eindhoven,5.000163377094191,1.0963511217553532,0.9035341237407196,0.9556663908322031,0.9999936933308646,0.9556663908322031,,,,,False
2026-02-28,2026-02-28T17:30:00+00:00,D1,borussia dortmund,bayern münchen,3.7262550001483143,1.0106211157565723,0.8426781431052823,0.9210662439579729,0.9999950889281156,0.9210662439579729,,,,,False
2026-02-28,2026-02-28T19:45:00+00:00,I1,inter,genoa,3.5477011705997246,1.0492186280157874,0.8199201608515106,0.9160276108334324,0.9999877512222386,0.9160276108334324,1.05,0.9523809523809523,-0.0363533415475199,-0.036352896263518404,False
2026-02-28,2026-02-28T20:00:00+00:00,N1,nec nijmegen,fortuna sittard,3.852913463140374,1.0963511217553532,0.8350313071336726,0.9049997680375103,0.9999936933308646,0.9049997680375103,,,,,False
2026-02-28,2026-02-28T15:15:00+00:00,SP1,barcelona,villarreal,3.7545075587187267,1.0709217859306177,0.8325718567084013,0.9025510586291574,0.9999973824547954,0.9025510586291574,,,,,False
2026-02-28,2026-02-28T19:00:00+00:00,SA1,al-fayha,al-nassr,3.486224470775039,1.0827078089310118,0.807178883727449,0.8788042566432919,0.9999993486725024,0.8788042566432919,,,,,False
2026-02-28,2026-02-28T12:30:00+00:00,E1,leicester,norwich,3.208875093422564,1.051729121259457,0.7873118253583506,0.8726670819842497,0.999987771824026,0.8726670819842497,,,,,False
2026-02-28,2026-02-28T14:30:00+00:00,D1,bayer leverkusen,fsv mainz 05,3.0368024620467535,1.0106211157565723,0.7784847434813507,0.8690649954049007,0.9999950889281156,0.8690649954049007,,,,,False
2026-02-28,2026-02-28T12:00:00+00:00,RS1,novi pazar,tsc backa topola,3.246218816458544,1.144924072093678,0.7696105020781684,0.8618094678491739,0.9999944175511744,0.8618094678491739,,,,,False
2026-02-28,2026-02-28T14:30:00+00:00,D1,1899 hoffenheim,fc st. pauli,2.964125478645083,1.0106211157565723,0.7703483913589609,0.861804439204647,0.9999950889281156,0.861804439204647,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,qpr,sheffield utd,3.051577498475188,1.051729121259457,0.7705452466121097,0.8583270828821352,0.999987771824026,0.8583270828821352,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E0,liverpool,west ham,3.2396436208314405,1.072488472286955,0.785714156029883,0.8575526616197447,0.9999977291155642,0.8575526616197447,1.1,0.9090909090909091,-0.05153824747116431,-0.05153813043376028,False
