run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-04-04,2026-04-04T17:00:00+00:00,F1,stade brestois,stade rennais,nb,9.167544941305927,70.72132946781277,0.8502214630045389,0.8319506861630661,0.8319506861630661,1.20199432085569,,,,missing,True
2026-04-04,2026-04-04,RO1,fc arges,dinamo bucuresti,nb,8.758787290343314,108.71256454389014,0.8842592103174585,0.830546837989431,0.830546837989431,1.2040260154632307,,,,missing,True
2026-04-04,2026-04-04T16:30:00+00:00,RO1,fc arges,dinamo bucuresti,nb,8.758787290343314,108.71256454389014,0.8842592103174585,0.830546837989431,0.830546837989431,1.2040260154632307,,,,missing,True
2026-04-04,2026-04-04,F1,r. strasbourg,nice,nb,9.326190518815196,70.72132946781277,0.8377166791074224,0.8274701705401692,0.8274701705401692,1.2085027782297022,,,,missing,True
2026-04-04,2026-04-04,RS1,sp. subotica,javor,nb,8.882153346241953,27.291935420346743,0.8544089284795512,0.8272493533453482,0.8272493533453482,1.2088253631822838,,,,missing,True
2026-04-04,2026-04-04T16:00:00+00:00,RS1,sp. subotica,javor,nb,8.882153346241953,27.291935420346743,0.8544089284795512,0.8272493533453482,0.8272493533453482,1.2088253631822838,,,,missing,True
2026-04-04,2026-04-04,RS1,imt novi beograd,vojvodina,nb,8.887779445569528,27.291935420346743,0.8540034004038971,0.8271907227772124,0.8271907227772124,1.2089110436860284,,,,missing,True
2026-04-04,2026-04-04,RS1,zeleznicar pancevo,novi pazar,nb,8.97682809548208,27.291935420346743,0.8475134425233704,0.8262681895529235,0.8262681895529235,1.210260799875497,,,,missing,True
2026-04-04,2026-04-04T14:00:00+00:00,RS1,zeleznicar pancevo,novi pazar,nb,8.97682809548208,27.291935420346743,0.8475134425233704,0.8262681895529235,0.8262681895529235,1.210260799875497,,,,missing,True
2026-04-04,2026-04-04,RS1,radnicki 1923,mladost,nb,9.06106330485882,27.291935420346743,0.841252886131512,0.8254047987177321,0.8254047987177321,1.2115267582082172,,,,missing,True
