run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-03-09,2026-03-09T19:45:00+00:00,I1,lazio,sassuolo,nb,8.342778583444952,49.13772583401803,0.9020102399449291,0.8709229768597151,0.8709229768597151,1.1482071624814603,,,,missing,True
2026-03-09,2026-03-09T20:15:00+00:00,P1,tondela,rio ave,nb,9.305706954216687,49.681286663333466,0.8344427361589907,0.8170884308135528,0.8170884308135528,1.2238577396137247,,,,missing,True
2026-03-09,2026-03-09T20:00:00+00:00,SP1,espanol,oviedo,nb,9.780540621605429,53.33118436579476,0.795670049823628,0.7948811744816339,0.7948811744816339,1.258049670948781,,,,missing,True
